mjd,flux_ztfg,flux_ztfr,flux_error_ztfg,flux_error_ztfr,type,obj_id,mjd_0,redshift,flux_ztfi,flux_error_ztfi,mag_ztfg,abs_mag_ztfg,mag_error_ztfg,mag_ztfr,abs_mag_ztfr,mag_error_ztfr,mag_ztfi,abs_mag_ztfi,mag_error_ztfi,t
58233.90578562742,219.196599692752,191.46787007648345,4.2045867627213775,14.540293284532172,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,18.047915467920454,-14.302850113522176,0.02082638179940858,18.194760234645816,-14.156005346796814,0.08245207324086207,,nan,,7.565253227243595
58234.410135842576,200.4660980495555,177.9869969698875,2.5637900857278826,18.039587084006047,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,18.144897657047334,-14.205867924395296,0.01388563824286439,18.27402931094827,-14.076736270494361,0.1100430545457552,,nan,,8.069603442393168
58234.91448605772,185.8768690075858,165.4704842006986,2.5797417963634643,20.918805967732283,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,18.226936628951027,-14.123828952491603,0.015068680047140662,18.353198655656485,-13.997566925786145,0.1372589504961482,,nan,,8.573953657542742
58235.418836272875,173.09050189449954,153.795641838944,2.120303635586238,23.184006540782082,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,18.304316906972137,-14.046448674470494,0.013299923433345951,18.432639927788273,-13.918125653654357,0.1636698866866228,,nan,,9.078303872692315
58235.92318648802,158.3968356003379,142.75382204529433,2.877776232273772,24.86884332915156,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,18.400633747128925,-13.950131834313705,0.019725809753268892,18.513530638161328,-13.837234943281302,0.1891438224634742,,nan,,9.582654087841886
58236.42753670317,142.496957525791,132.24564984560584,2.7493314538992726,26.015015740952244,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,18.515486020610012,-13.835279560832618,0.020948157421806515,18.596546512393026,-13.754219069049604,0.2135831650438444,,nan,,10.08700430299146
58236.93188691832,127.19306916419828,122.34400460239158,3.1060111255911056,26.667672622254894,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,18.638841382602486,-13.711924198840144,0.02651330574531835,18.68104327035537,-13.66972231108726,0.2366610260692195,,nan,,10.591354518141033
58237.43623713347,113.41547606914901,113.20993704280681,3.407167964946541,26.875696306602265,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,18.763319199744362,-13.587446381698268,0.0326171149074849,18.765288627802008,-13.585476953640622,0.2577504879022143,,nan,,11.095704733290606
58237.94058734862,101.09260461053782,104.98384055938186,6.586353779113889,26.67822813769055,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,18.888201534719585,-13.462564046723045,0.07073754586578393,18.847193859372204,-13.503571722070426,0.2759045393419757,,nan,,11.60005494844018
58238.44493756377,90.04358757907994,97.7353631177316,10.499543217643923,26.070576381511877,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.01386802466195,-13.33689755678068,0.12660239903043582,18.924870672890847,-13.425894908551783,0.28961644744924747,,nan,,12.104405163589753
58238.949287778916,80.12862084659719,91.46676791341179,13.75717432265793,24.97956288141616,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.140530830401467,-13.210234751041163,0.1864085776026797,18.996841667384427,-13.353923914058203,0.29651442177404236,,nan,,12.608755378739325
58239.45363799407,71.2230243973031,86.1339974589896,15.886109066833555,23.280756436997475,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.268448971235575,-13.082316610207055,0.24217061705190215,19.062063492023007,-13.288702089419623,0.29345857481929694,,nan,,13.113105593888898
58239.957988209215,63.21831602619295,81.66360248146384,16.672823197088483,20.848771232942777,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.397892692083886,-12.952872889358744,0.2863456181450629,19.119928664164085,-13.230836917278545,0.27718916462770277,,nan,,13.617455809038471
58240.46233842437,56.02476725942279,77.9596488122611,16.038434390778395,17.612351843785124,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.52904984738646,-12.82171573405617,0.31081804954356546,19.170325314831416,-13.180440266611214,0.24528545650309083,,nan,,14.121806024188045
58240.96668863952,49.57694456822219,74.90032508915192,13.998339344029732,13.602425814603196,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.6618006058835,-12.68896497555913,0.30656394750968935,19.213790743330826,-13.136974838111804,0.19717733083097497,,nan,,14.626156239337618
58241.47103885467,43.84529789585258,72.32379046136248,10.658166489488716,9.00856789648119,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.795192437180486,-12.555573144262144,0.26392698394854264,19.251797051833837,-13.098968529608793,0.1352380489993355,,nan,,15.13050645448719
58241.97538906982,38.859430032669934,70.00220648520008,6.356207971344333,4.346691541953268,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.92625893416571,-12.424506647276921,0.17759306077466427,19.28722067677706,-13.06354490466557,0.06741730889600422,,nan,,15.634856669636763
58242.479739284965,34.749229974590435,67.56592760152535,3.779098044914437,2.109538441744349,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.047637036784778,-12.303128544657852,0.11807753932085882,19.325680641250703,-13.025084940191928,0.03389877624471747,,nan,,16.139206884786336
58242.98408950012,31.584698994279734,64.13380023634454,7.76730691341264,2.5287322179127245,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.15130814406241,-12.199457437380222,0.2670041696736624,19.382282563204885,-12.968483018237745,0.0428095031170518,,nan,,16.643557099935908
58243.488439715264,29.029333922943806,59.85943904967553,12.52792610364494,2.368534523352684,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.24290732231443,-12.1078582591282,0.46856131723060923,19.457168393262286,-12.893597188180344,0.04296070469503486,,nan,,17.147907315085483
58243.99278993042,26.82984072292311,55.19873205934073,16.685881449193484,2.4715756667030417,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.328454763843904,-12.022310817598726,0.6752356745156862,19.545177245258348,-12.805588336184282,0.04861487001646818,,nan,,17.652257530235055
58244.49714014556,24.867416995481108,50.646851239846,20.157152725785288,2.7721198571011,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.410923307519543,-11.939842273923087,0.880081373276569,19.638618874854405,-12.712146706588225,0.05942700916450394,,nan,,18.15660774538463
58245.001490360715,23.09571142528239,46.375252417567935,22.978350403727823,5.720665815284229,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.49117163871616,-11.85959394272647,1.0802190285264546,19.73428428383262,-12.616481297610012,0.13393207944294355,,nan,,18.6609579605342
58245.50584057586,21.499722799362644,42.3545701388839,25.184200683750625,7.704979254443694,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.56891784875555,-11.78184773268708,1.2718023727753867,19.83274930400533,-12.518016277437301,0.19751292259674585,,nan,,19.165308175683773
58246.010190791014,20.082542234396897,38.55065551599273,26.807938668007306,7.882409107804071,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.64295327756193,-11.7078123038807,1.4493359081271244,19.934920581998966,-12.415844999443664,0.22199925875469825,,nan,,19.669658390833348
58246.51454100616,18.869585425998594,34.91785932236962,27.902965108429306,6.18301407588981,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.71059410347996,-11.64017147796267,1.605507421301562,20.04238097262375,-12.30838460881888,0.19225469049364174,,nan,,20.17400860598292
58247.01889122131,17.91454081622578,31.403427050643586,28.531107793412147,3.103611694675557,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.766985797873208,-11.583779783569423,1.729168333754181,20.157557387144262,-12.193208194298368,0.10730368940261653,,nan,,20.678358821132495
58247.52324143646,17.289547432441395,28.084722106870686,28.721284953067688,1.7179014008045177,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.80554093644587,-11.545224644996761,1.8036179976700024,20.27882467257532,-12.071940908867312,0.06641289666177146,,nan,,21.182709036282066
58248.02759165161,17.05125129897715,26.097485654720003,28.449842555519055,2.6282288219315544,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.820609362455727,-11.530156218986903,1.811540017831332,20.35850333116401,-11.992262250278621,0.10934245636202884,,nan,,21.687059251431638
58248.531941866764,17.20410378903398,25.05197054718883,27.667129780932385,4.0752249529608475,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.81091986523837,-11.539845716204262,1.7460487830843796,20.402895268891864,-11.947870312550766,0.17661761439599966,,nan,,22.191409466581213
58249.03629208191,17.694310650625994,24.44275576551445,26.3282897497792,8.29176754113388,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.780415880738094,-11.570349700704536,1.6155236536262756,20.429624579309465,-11.921141002133165,0.3683165804712145,,nan,,22.695759681730785
58249.54064229706,18.43271868748343,24.148701968069872,24.390756624364275,12.894824888948511,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.736026512210753,-11.614739069231877,1.4366805015311597,20.44276552079618,-11.908000060646451,0.5797569680746957,,nan,,23.20010989688036
58250.04499251221,19.31865903816106,24.07610728151485,21.802143540106435,17.182425775912478,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.68505755615466,-11.66570802528797,1.2253115775824783,20.44603432538983,-11.904731256052798,0.7748587233120053,,nan,,23.70446011202993
58250.54934272736,20.250784968253356,24.14106095741954,18.513488510806365,20.9439054834771,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.633895344608018,-11.716870236834612,0.9925918814538597,20.44310911834028,-11.907656463102349,0.941945198371847,,nan,,24.208810327179506
58251.05369294251,21.128437417921305,24.27407996576767,14.522118599852176,24.142830838559803,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.587831551485145,-11.762934029957485,0.7462544258136709,20.43714305425662,-11.91362252718601,1.0798656659177925,,nan,,24.713160542329078
58251.55804315766,21.84955981029998,24.428888409453066,9.946942868005577,26.81914819496193,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.551393270175936,-11.799372311266694,0.4942779667974485,20.43024073582306,-11.920524845619571,1.1919707392324912,,nan,,25.21751075747865
58252.062393372806,22.307997753388918,24.595311864433825,5.266593020371161,29.02919613996753,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.528848519794344,-11.821917061648286,0.2563264879778271,20.422869165721167,-11.927896415721463,1.2814657288312137,,nan,,25.721860972628225
58252.56674358796,22.39384724667252,24.810733149819498,3.22774461176566,30.81255176292691,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.524678221337393,-11.826087360105237,0.15649294853646356,20.413401005662017,-11.937364575780613,1.3483802678453725,,nan,,26.226211187777796
58253.071093803104,22.265013960048236,25.155254771954787,4.748762453883598,32.197089711113506,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.530942570580713,-11.819823010861917,0.23156973237156284,20.398428199473706,-11.952337381968924,1.3896717128929672,,nan,,26.73056140292737
58253.57544401826,22.572401732904837,25.714363304348808,4.428959339392393,33.23068985682119,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.51605557241479,-11.834710009027841,0.21303366655796008,20.374560561191295,-11.976205020251335,1.4030976641190143,,nan,,27.234911618076943
58254.0797942334,24.02552659934736,26.516143436359926,1.8877337456579903,33.99624406152439,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.44831771136661,-11.90244787007602,0.08530846822979649,20.341224100941673,-12.009541480500957,1.3920181527143543,,nan,,27.739261833226514
58254.584144448556,26.86870922714661,27.48767482187577,1.4971502631554598,34.58646266403351,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.32688299143405,-12.02388259000858,0.060498263274542455,20.302154988763235,-12.048610592679395,1.3661313644095976,,nan,,28.24361204837609
58255.08849466371,28.96535154529556,28.476949338333725,2.268394880664784,35.071431577071706,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.245302990521015,-12.105462590921615,0.08502843284240284,20.263766343459707,-12.086999237982923,1.3371630002749564,,nan,,28.74796226352566
58255.592844878855,30.520336150366347,29.324423132815355,2.76310854353274,35.49127353540294,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.18852671845039,-12.16223886299224,0.09829534539232097,20.231926306317465,-12.118839275125165,1.3140637227826508,,nan,,29.252312478675236
58256.09719509401,31.43601950262746,29.92151167459815,5.869414305313923,35.85675252953001,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.156431126165376,-12.194334455277254,0.2027176376917561,20.21004117279499,-12.140724408647639,1.3011031939076059,,nan,,29.756662693824808
58256.60154530915,31.726041580692254,30.2292345314454,8.035858545573577,36.149763276708754,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.14646027727372,-12.204305304168908,0.275005078621405,20.198932124858825,-12.151833456583805,1.298382423217843,,nan,,30.26101290897438
58257.105895524306,31.5152300861173,30.27325467240553,8.370077474442747,36.34910128814896,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.15369879458355,-12.197066786859079,0.2883588704826298,20.197352214020725,-12.153413367421905,1.3036436189643343,,nan,,30.765363124123954
58257.61024573945,30.915656253515408,30.132432579735905,6.645358669543583,36.47352247486186,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.174553825504102,-12.176211755938528,0.23338034431361473,20.202414516210624,-12.148351065232006,1.3142192805451862,,nan,,31.269713339273526
58258.114595954605,30.028837145946454,29.925512353722297,3.2477894287530567,36.59392251863495,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.206153713365097,-12.144611868077533,0.11742854214066425,20.20989601329055,-12.14086956815208,1.3276747306100427,,nan,,31.7740635544231
58258.61894616975,29.10131499822637,29.79024828970978,3.80473109511916,36.789236723155675,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.24021846537284,-12.110547116069789,0.14195009055747773,20.21481469275112,-12.13595088869151,1.3408215288203822,,nan,,32.27841376957267
58259.1232963849,28.897728859064955,29.850085846664115,8.241470198041451,37.079235776996335,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.247840720334775,-12.102924861107855,0.30964587625860535,20.21263603883411,-12.138129542608521,1.3486818408043844,,nan,,32.782763984722244
58259.62764660005,29.3713227165872,30.180573861452103,11.763280624540387,37.39745735074061,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.230191237235744,-12.120574344206887,0.4348397851888551,20.20068126672806,-12.150084314714569,1.3453612114201037,,nan,,33.287114199871816
58260.1319968152,30.365996733100474,30.796004843908122,13.796965186264348,37.630558849338904,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.194031147576908,-12.156734433865722,0.4933104864029008,20.178764051832125,-12.172001529610505,1.3266935225882301,,nan,,33.791464415021395
58260.63634703035,31.733009860434322,31.659087827198164,14.12818787132057,37.69172028382021,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.146221833317835,-12.204543748124795,0.48339206230302045,20.148754005847877,-12.202011575594753,1.2926230078114564,,nan,,34.295814630170966
58261.1406972455,33.32799122636425,32.70040639067793,12.684751490654364,37.582036546221126,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.09297715431221,-12.257788427130421,0.41323504462724603,20.113617125067005,-12.237148456375625,1.247818673544305,,nan,,34.80016484532054
58261.645047460646,35.0080012500066,33.837145193622746,9.568148570749246,37.41419565182941,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,20.039581710439066,-12.311183871003564,0.2967460279031282,20.07651571270521,-12.27424986873742,1.200513416798275,,nan,,35.30451506047011
58262.1493976758,36.62859897792441,34.988518684342125,5.559949887955633,37.38763597292705,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.990449231307025,-12.360316350135605,0.16480671001455832,20.040186109842626,-12.310579471600004,1.1601837263345003,,nan,,35.80886527561968
58262.65374789095,38.04503572831436,36.08805819107056,5.87233316453249,37.71499802231678,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.949255009286908,-12.401510572155722,0.167585720477842,20.006591214052598,-12.344174367390032,1.1346839056400841,,nan,,36.31321549076926
58263.1580981061,39.20639494348961,37.0913747809027,11.39211457904741,38.52788599400963,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.91660772389299,-12.43415785754964,0.31547994313306754,19.976817673439406,-12.373947908003224,1.1277856634752608,,nan,,36.81756570591883
58263.66244832125,40.1575473716789,37.97723763438489,17.334230514489178,39.81895090572849,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.89058204913673,-12.460183532305901,0.4686641212674537,19.951191569756677,-12.399574011685953,1.1383891859131046,,nan,,37.3219159210684
58264.1667985364,40.940339048144324,38.74263308179525,22.82428670581985,41.4553349934127,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.869621412602903,-12.481144168839727,0.6052991987962423,19.929527166190308,-12.421238415252322,1.1617578492328724,,nan,,37.826266136217974
58264.67114875155,41.589537031509735,39.395527530172785,27.623538988733973,43.23905480582737,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.85253978527303,-12.4982257961696,0.721139943464466,19.911382699193567,-12.439382882249063,1.1916633741292577,,nan,,38.330616351367546
58265.175498966695,42.13343192509433,39.948642350716,31.617380611935122,44.96678999230673,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.83843291131965,-12.51233267012298,0.8147481290160498,19.89624493884815,-12.454520642594481,1.2221209291115722,,nan,,38.834966566517124
58265.67984918185,42.59432700048819,40.41531829458586,34.7396481316791,46.46520436124434,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.826620598278772,-12.524144983163858,0.8855191846719355,19.88363499131377,-12.46713059012886,1.2482632023028404,,nan,,39.339316781666696
58266.184199396994,42.98892076528762,40.80713705484027,36.95101278296204,47.60388767812898,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.816608644218626,-12.534156937224004,0.9332416740579673,19.87315968342333,-12.477605898019299,1.2665741355470435,,nan,,39.84366699681627
58266.68854961215,43.32858830979018,41.13266928674739,38.22996634432973,48.296180533567245,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.80806365124603,-12.5427019301966,0.9579739425146434,19.864532765560305,-12.486232815882325,1.2748239456884336,,nan,,40.34801721196584
58267.19289982729,43.619565327744795,41.396872261994304,38.56846607154907,48.495919948243326,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.800796666282476,-12.549968915160154,0.9600091074092183,19.85758117682763,-12.493184404615,1.2719264329348916,,nan,,40.85236742711541
58267.697250042445,43.86303731623286,41.60086701740863,37.970068549816645,48.19429484073022,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.79475324673925,-12.556012334703379,0.9398682955871637,19.85224404501052,-12.498521536432111,1.257817313025516,,nan,,41.35671764226499
58268.20160025759,44.05513510062576,41.7419853969368,36.4498592967547,47.4184074430049,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.79000865650174,-12.56075692494089,0.89830463137688,19.848567245481874,-12.502198335960756,1.2333836362422013,,nan,,41.86106785741456
58268.705950472744,44.18683648576098,41.81410653299349,34.03603966445759,46.23165432196574,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.78676772555555,-12.56399785588708,0.8363160495138334,19.84669294652455,-12.504072634918082,1.200441311919797,,nan,,42.36541807256413
58269.2103006879,44.243772485990576,41.808442421513064,30.773380733304606,44.73487904359835,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.785369624014372,-12.565395957428258,0.7551746093879008,19.846840029601744,-12.503925551840886,1.161733730795912,,nan,,42.869768287713704
58269.71465090304,44.20593521755268,41.715135718444344,26.72914999301715,43.06569542889226,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.786298542736766,-12.564467038705864,0.6564911640712454,19.849265847797447,-12.501499733645183,1.1208877522496223,,nan,,43.374118502863276
58270.219001118196,44.04728312927273,41.526354239987995,22.002816852370582,41.391121864842916,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.79020218511924,-12.560563396323388,0.542354787085718,19.854190489041883,-12.496575092400747,1.0822004576780484,,nan,,43.878468718012854
58270.72335133334,43.73523778335766,41.24199222762945,16.742515576506815,39.88674341058528,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.797921269810082,-12.552844311632548,0.4156363664966179,19.861650909843245,-12.489114671599385,1.050057940260162,,nan,,44.382818933162426
58271.227701548494,43.23006485891983,40.87922917790502,11.17683146094563,38.698175766917934,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.81053528221318,-12.54023029922945,0.2807095157324171,19.871243254721183,-12.479522326721447,1.0278082863398486,,nan,,44.887169148312
58271.73205176364,42.48413041652793,40.485492286259614,5.703982403434117,37.89403269711368,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.829433166615935,-12.521332414826695,0.14577255426893224,19.88175143880165,-12.46901414264098,1.0162386800841294,,nan,,45.39151936346157
58272.23640197879,41.44103495418767,40.147613610812186,1.7730925718442219,37.440882402975944,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.85642351749103,-12.4943420639516,0.0464542162561131,19.890850660611893,-12.459914920830737,1.0125364350934871,,nan,,45.89586957861114
58272.74075219394,40.243170818520866,39.978274031831916,2.5664546464311004,37.231380539783835,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.888269519760126,-12.462496061682504,0.06924138110453165,19.89543989864579,-12.45532568279684,1.0111356426489095,,nan,,46.40021979376072
58273.24510240909,39.93651307569462,40.061645294559185,1.895054034823241,37.15097359771016,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.896574641984085,-12.454190939458545,0.05151999053299369,19.893178046513047,-12.457587534929583,1.006852234362062,,nan,,46.90457000891029
58273.74945262424,41.64303358130155,40.38105477255658,2.313097144934838,37.12543234773823,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.85114410210455,-12.499621479338082,0.06030812597922943,19.884555853159114,-12.466209728283516,0.9982014151010256,,nan,,47.40892022405986
58274.25380283939,44.010812058707415,40.80374162325825,1.617675101306791,37.12296988536308,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.79110154511377,-12.559664036328861,0.0399076577519561,19.87325002782499,-12.47751555361764,0.9877955018152073,,nan,,47.913270439209434
58274.758153054536,44.65411386708274,41.16277809761323,2.572388252795689,37.1379347587121,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.775346311285055,-12.575419270157575,0.06254597430974056,19.863738305391806,-12.487027276050824,0.9795743193488954,,nan,,48.41762065435901
58275.26250326969,44.14098478919959,41.35781792150328,2.58120384249737,37.18483413929814,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.787894954796787,-12.562870626645843,0.06348989441544838,19.858605957767004,-12.492159623675626,0.9761859479528024,,nan,,48.921970869508584
58275.766853484834,44.02865946157863,41.37074605743919,3.0518569925186725,37.31167037461919,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.790661343204583,-12.560104238238047,0.07525806302173021,19.858266618010944,-12.492498963431686,0.9792095924371381,,nan,,49.426321084658156
58276.27120369999,44.136407572016196,41.210813930273616,3.105636196326897,37.6223275162041,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.788007546487243,-12.562758034955387,0.07639728384458105,19.862472019746782,-12.488293561695848,0.9911942812079174,,nan,,49.93067129980773
