mjd,flux_ztfg,flux_ztfr,flux_error_ztfg,flux_error_ztfr,type,obj_id,mjd_0,redshift,flux_ztfi,flux_error_ztfi,mag_ztfg,abs_mag_ztfg,mag_error_ztfg,mag_ztfr,abs_mag_ztfr,mag_error_ztfr,mag_ztfi,abs_mag_ztfi,mag_error_ztfi,t
58233.40143541227,239.53963618805935,205.8201688956142,4.86125886134549,10.49248736765524,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,17.951556535962656,-14.399209045479974,0.022034118572011,18.11628017438481,-14.234485407057818,0.0553496456355952,,,,7.060903012094022
58233.90578562742,219.196599692752,191.46787007648345,4.2045867627213775,14.540293284532172,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,18.04791546792045,-14.302850113522176,0.0208263817994085,18.194760234645816,-14.156005346796814,0.082452073240862,,,,7.565253227243595
58234.410135842576,200.4660980495555,177.9869969698875,2.5637900857278826,18.039587084006047,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,18.14489765704733,-14.205867924395296,0.0138856382428643,18.27402931094827,-14.07673627049436,0.1100430545457552,,,,8.069603442393168
58234.91448605772,185.8768690075858,165.4704842006986,2.5797417963634643,20.918805967732283,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,18.226936628951027,-14.123828952491603,0.0150686800471406,18.353198655656485,-13.997566925786144,0.1372589504961482,,,,8.573953657542742
58235.41883627288,173.09050189449954,153.795641838944,2.120303635586238,23.18400654078208,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,18.304316906972137,-14.046448674470494,0.0132999234333459,18.432639927788276,-13.918125653654355,0.1636698866866228,,,,9.078303872692317
58235.92318648802,158.3968356003379,142.75382204529433,2.877776232273772,24.86884332915156,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,18.400633747128925,-13.950131834313703,0.0197258097532688,18.513530638161328,-13.837234943281302,0.1891438224634742,,,,9.582654087841886
58236.42753670317,142.496957525791,132.24564984560584,2.7493314538992726,26.015015740952244,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,18.51548602061001,-13.835279560832618,0.0209481574218065,18.596546512393022,-13.754219069049604,0.2135831650438444,,,,10.08700430299146
58236.93188691832,127.19306916419828,122.34400460239158,3.1060111255911056,26.66767262225489,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,18.63884138260249,-13.711924198840144,0.0265133057453183,18.68104327035537,-13.66972231108726,0.2366610260692195,,,,10.591354518141031
58237.43623713347,113.415476069149,113.2099370428068,3.407167964946541,26.875696306602265,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,18.76331919974436,-13.587446381698268,0.0326171149074849,18.765288627802008,-13.585476953640622,0.2577504879022143,,,,11.095704733290606
58237.94058734862,101.09260461053782,104.98384055938186,6.586353779113889,26.67822813769055,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,18.888201534719585,-13.462564046723044,0.0707375458657839,18.847193859372204,-13.503571722070426,0.2759045393419757,,,,11.60005494844018
58238.44493756377,90.04358757907994,97.7353631177316,10.499543217643923,26.07057638151188,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.01386802466195,-13.33689755678068,0.1266023990304358,18.924870672890847,-13.425894908551784,0.2896164474492474,,,,12.104405163589751
58238.94928777892,80.12862084659719,91.4667679134118,13.75717432265793,24.97956288141616,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.140530830401467,-13.210234751041163,0.1864085776026797,18.996841667384427,-13.353923914058203,0.2965144217740423,,,,12.608755378739325
58239.45363799407,71.2230243973031,86.1339974589896,15.886109066833557,23.280756436997475,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.26844897123557,-13.082316610207055,0.2421706170519021,19.062063492023007,-13.288702089419624,0.2934585748192969,,,,13.113105593888898
58239.957988209215,63.21831602619295,81.66360248146384,16.672823197088483,20.848771232942777,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.39789269208389,-12.952872889358744,0.2863456181450629,19.119928664164085,-13.230836917278545,0.2771891646277027,,,,13.617455809038471
58240.46233842437,56.02476725942279,77.9596488122611,16.038434390778395,17.612351843785124,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.52904984738646,-12.82171573405617,0.3108180495435654,19.170325314831416,-13.180440266611214,0.2452854565030908,,,,14.121806024188045
58240.96668863952,49.57694456822219,74.90032508915192,13.998339344029732,13.602425814603196,Ibn,ZTF18aakuewf,58226.34053240018,0.0636,,,19.6618006058835,-12.68896497555913,0.3065639475096893,19.213790743330826,-13.136974838111804,0.1971773308309749,,,,14.626156239337618
58227.3331133998,52.90915346214592,46.98101179753621,1.7207954252422817,11.361232165854886,IIb,ZTF18aalrxas,58227.3331133998,0.0582 ± 0.0003,,,19.591172967633657,-12.558705279295712,0.0353120352890244,19.720194085895017,-12.429684161034352,0.2625592898316029,,,,0.0
58227.82791196445,68.48527248690743,57.58016662992759,3.2654756913180574,9.4056050824523,IIb,ZTF18aalrxas,58227.3331133998,0.0582 ± 0.0003,,,19.3110070298582,-12.838871217071173,0.0517694542939782,19.49931770665312,-12.650560540276253,0.1773528380233583,,,,0.494798564648425
58228.32271052909,83.67340695121567,67.01313644733915,4.062826696621456,7.214116179165959,IIb,ZTF18aalrxas,58227.3331133998,0.0582 ± 0.0003,,,19.09353136844077,-13.056346878488595,0.0527187573556271,19.33460013774881,-12.815278109180555,0.1168819657800522,,,,0.98959712929685
58228.817509093744,95.10336638726083,73.63318908283918,3.131007535638484,4.618039513746847,IIb,ZTF18aalrxas,58227.3331133998,0.0582 ± 0.0003,,,18.954510275018823,-13.195367971910542,0.035744772955467,19.232315974121075,-12.917562272808292,0.0680939228292521,,,,1.4843956939452752
58229.3123076584,99.16876305523148,76.24741606654447,1.458902056324529,2.2434065615681757,IIb,ZTF18aalrxas,58227.3331133998,0.0582 ± 0.0003,,,18.90906275935969,-13.240815487569677,0.0159725979526984,19.194437173626905,-12.955441073302463,0.0319453150223573,,,,1.9791942585937
58229.807106223045,93.07968440535753,74.85055692354092,2.0015645330660354,2.623525793040997,IIb,ZTF18aalrxas,58227.3331133998,0.0582 ± 0.0003,,,18.977862744738623,-13.172015502190742,0.0233474263862513,19.21451240988145,-12.935365837047918,0.0380552537575781,,,,2.473992823242125
58230.30190478769,81.1443468253483,70.68360000799726,2.067787664520361,3.038043688394195,IIb,ZTF18aalrxas,58227.3331133998,0.0582 ± 0.0003,,,19.12685432816729,-13.023023918762076,0.0276676320527197,19.27670334854304,-12.873174898386331,0.0466659030348384,,,,2.9687913878905503
58230.79670335234,69.8879638778667,65.59690923565904,2.253783667027581,2.676573916420265,IIb,ZTF18aalrxas,58227.3331133998,0.0582 ± 0.0003,,,19.288994030289476,-12.860884216639896,0.0350133898486538,19.35779155756392,-12.792086689365448,0.0443016788386881,,,,3.463589952538975
58231.29150191699,60.28724814047087,60.314607214179546,1.7792379810666366,1.8580381479103767,IIb,ZTF18aalrxas,58227.3331133998,0.0582 ± 0.0003,,,19.44943634850066,-12.700441898428709,0.0320429801078944,19.44894374020245,-12.700934506726917,0.0334469439524721,,,,3.9583885171874
58231.78630048164,51.552331520193206,54.65762868728007,1.986172790232623,3.770790202217152,IIb,ZTF18aalrxas,58227.3331133998,0.0582 ± 0.0003,,,19.61937922103085,-12.530499025898514,0.0418304981301639,19.555873035083,-12.594005211846373,0.0749041541212556,,,,4.453187081835825
58232.28109904628,44.02156370116813,49.19468515581582,1.4209727271979553,6.505588391103578,IIb,ZTF18aalrxas,58227.3331133998,0.0582 ± 0.0003,,,19.79083633705963,-12.359041909869738,0.0350464955394525,19.670204536383565,-12.479673710545804,0.1435795925332863,,,,4.94798564648425
58232.77589761093,38.71058239929528,44.58339166186727,2.526025868518992,8.940473834458546,IIb,ZTF18aalrxas,58227.3331133998,0.0582 ± 0.0003,,,19.93042573671827,-12.2194525102111,0.0708487852576611,19.777067239594373,-12.372811007334995,0.2177267311420566,,,,5.442784211132675
58233.27069617558,35.60085032023517,41.12923519537685,4.920026124392675,10.958489119294605,IIb,ZTF18aalrxas,58227.3331133998,0.0582 ± 0.0003,,,20.02134907213412,-12.128529174795249,0.1500483961354343,19.864623415475528,-12.28525483145384,0.289283968684241,,,,5.937582775781101
58233.76549474023,34.09080786988648,38.8164873923256,6.420124151554616,12.501659812896696,IIb,ZTF18aalrxas,58227.3331133998,0.0582 ± 0.0003,,,20.0684067672947,-12.081471479634668,0.2044704031945878,19.92745941909451,-12.222418827834858,0.3496840026054316,,,,6.432381340429526
58234.26029330488,33.6581395465829,37.43023988330242,6.690378312241252,13.56640274868213,IIb,ZTF18aalrxas,58227.3331133998,0.0582 ± 0.0003,,,20.08227473330268,-12.06760351362669,0.2158166213279718,19.966943473914405,-12.182934773014964,0.3935196429009586,,,,6.92717990507795
58234.75509186953,33.82675476079169,36.67815915302833,5.898049484383371,14.285777626780105,IIb,ZTF18aalrxas,58227.3331133998,0.0582 ± 0.0003,,,20.076849162867084,-12.073029084062284,0.1893094950412609,19.98898117335454,-12.16089707357483,0.4228834363743743,,,,7.421978469726375
58235.24989043418,34.13932008029792,36.27654662048735,5.230573916800454,14.919683335363946,IIb,ZTF18aalrxas,58227.3331133998,0.0582 ± 0.0003,,,20.06686283139205,-12.083015415537318,0.1663484644619855,20.000935156775903,-12.148943090153466,0.4465375530421296,,,,7.9167770343748
58235.74468899882,34.20659556402177,36.01227941926754,6.860733937158901,15.714929184082727,IIb,ZTF18aalrxas,58227.3331133998,0.0582 ± 0.0003,,,20.06472536783555,-12.08515287909382,0.2177634781819956,20.008873472059165,-12.141004774870204,0.4737902694723616,,,,8.411575599023225
58236.23948756347,34.01722714034702,35.773807295972574,9.76030971683656,16.73782358285062,IIb,ZTF18aalrxas,58227.3331133998,0.0582 ± 0.0003,,,20.070752725245264,-12.079125521684103,0.3115222056607026,20.016087091922728,-12.13379115500664,0.5079934853565686,,,,8.90637416367165
58236.73428612812,33.675720567057624,35.537109291561706,12.624988012882271,17.85610453767175,IIb,ZTF18aalrxas,58227.3331133998,0.0582 ± 0.0003,,,20.081707757019203,-12.068170489910166,0.4070412255300805,20.02329475518316,-12.126583491746208,0.5455429425459655,,,,9.401172728320075
58237.22908469277,33.268544222275295,35.32800862129784,15.012231211601156,18.854000667909578,IIb,ZTF18aalrxas,58227.3331133998,0.0582 ± 0.0003,,,20.094915506849983,-12.054962740079386,0.4899319558961043,20.02970210575878,-12.120176141170589,0.579440277801069,,,,9.8959712929685
58307.186273099855,187.23108270360865,139.3185411278792,4.8863713211164646,4.967902143215658,II,ZTF18abffyqp,58307.186273099855,0.031,,,18.21905512822966,-12.520628485234749,0.0283356276993088,18.539977704746192,-12.199705908718215,0.0387158175424317,,,,0.0
58307.69128140087,189.9299314758049,144.83890066549492,4.046288493150809,4.147928614935602,II,ZTF18abffyqp,58307.186273099855,0.031,,,18.203516471116288,-12.53616714234812,0.0231306454847518,18.497786950398424,-12.241896663065983,0.0310935546410199,,,,0.5050083010109386
58308.19628970188,190.8662787170353,149.87232210625348,4.099623418956094,4.19127634721496,II,ZTF18abffyqp,58307.186273099855,0.031,,,18.198176984420986,-12.541506629043424,0.0233205655904982,18.460696409313503,-12.2789872041509,0.0303633146558674,,,,1.0100166020218773
58308.70129800289,189.15747169502123,153.66861246243252,4.687949676079571,4.755578587385955,II,ZTF18abffyqp,58307.186273099855,0.031,,,18.20794124864511,-12.531742364819298,0.0269081450697868,18.43353707533674,-12.306146538127669,0.0336002503319259,,,,1.515024903032816
58309.206306303895,184.85737343997468,155.96370478091447,5.292543511648354,5.3518299111096574,II,ZTF18abffyqp,58307.186273099855,0.031,,,18.23290805490424,-12.506775558560168,0.0310850792636639,18.417441142693235,-12.322242470771172,0.0372565880270773,,,,2.0200332040437545
58309.71131460491,178.32797895988625,156.71088254571634,5.611033200052581,5.679668462075229,II,ZTF18abffyqp,58307.186273099855,0.031,,,18.271951280948212,-12.467732332516192,0.0341623447253183,18.41225210893307,-12.327431504531337,0.0393503091816169,,,,2.525041505054693
58310.21632290592,169.94003190425204,155.89699226333468,5.555790698039007,5.652194448763229,II,ZTF18abffyqp,58307.186273099855,0.031,,,18.324260761373097,-12.41542285209131,0.0354955982962155,18.41790565904581,-12.321777954418591,0.039364403765976,,,,3.030049806065632
58310.72133120693,160.07869349738183,153.53570121976162,5.162110040630084,5.30949178165089,II,ZTF18abffyqp,58307.186273099855,0.031,,,18.389166172267583,-12.35051744119682,0.035012090876099,18.434476557959638,-12.305207055504772,0.0375463648546006,,,,3.5350581070765705
58311.22633950794,149.149089714791,149.65875207306885,4.564720002836564,4.795812083254522,II,ZTF18abffyqp,58307.186273099855,0.031,,,18.465948482188747,-12.27373513127566,0.0332290447172055,18.46224470113739,-12.277438912327018,0.0347923976237868,,,,4.040066408087509
58311.73134780896,137.58096361838054,144.34689089116944,3.946410760213162,4.28686147460688,II,ZTF18abffyqp,58307.186273099855,0.031,,,18.55360413268269,-12.18607948078172,0.0311435603336481,18.50148141503748,-12.23820219842693,0.0322445511574801,,,,4.545074709098448
58312.23635610996,125.91113436331634,137.80766174136733,3.3284425648991585,3.8412977294567856,II,ZTF18abffyqp,58307.186273099855,0.031,,,18.649839658472697,-12.08984395499171,0.0287012790127152,18.55181659033265,-12.187867023131762,0.0302641809999921,,,,5.050083010109386
58312.74136441098,114.74749224636402,130.33480393405483,2.748010013941565,3.5056297677815964,II,ZTF18abffyqp,58307.186273099855,0.031,,,18.750641992482567,-11.98904162098184,0.0260015613828701,18.6123489926028,-12.127334620861609,0.0292031678758969,,,,5.555091311120325
58313.24637271198,104.66630421892172,122.47658331230252,2.2639062144529887,3.170760741678931,II,ZTF18abffyqp,58307.186273099855,0.031,,,18.850482776393065,-11.889200837071344,0.0234842049650222,18.679867343766617,-12.05981626969779,0.028108309692868,,,,6.060099612131264
58313.751381013,96.16652546991376,114.85979487260664,2.097336082712819,2.8417024828691204,II,ZTF18abffyqp,58307.186273099855,0.031,,,18.94244018720364,-11.79724342626077,0.0236792762078039,18.74957990914493,-11.990103704319472,0.0268617863389368,,,,6.565107913142202
58314.25638931401,89.33848940994015,108.22882063790016,2.143024618098901,2.654532340084334,II,ZTF18abffyqp,58307.186273099855,0.031,,,19.022403487799966,-11.71728012566444,0.0260443111465801,18.81414268501202,-11.925540928452389,0.0266298925863154,,,,7.070116214153141
58314.76139761502,84.07571090033484,103.1434862703015,2.548497018045789,2.842595494150923,II,ZTF18abffyqp,58307.186273099855,0.031,,,19.08832362957577,-11.65135998388864,0.0329107592499634,18.86639548360389,-11.873288129860516,0.0299224794030511,,,,7.575124515164079
58315.26640591603,80.03898910454498,99.55519730809849,3.0489263093874777,3.2371519214452853,II,ZTF18abffyqp,58307.186273099855,0.031,,,19.141746012892234,-11.597937600572171,0.0413589641345631,18.904840156436755,-11.834843457027652,0.0353039633936779,,,,8.080132816175018
58315.77141421704,76.84912944248825,97.28746371074456,3.476154883312188,3.863558894263743,II,ZTF18abffyqp,58307.186273099855,0.031,,,19.185902619710035,-11.553780993754373,0.0491116456040443,18.92985779634897,-11.809825817115438,0.0431176393208218,,,,8.585141117185957
58316.27642251805,74.46682216593499,96.17847711039585,3.773310532982269,4.574653783191491,II,ZTF18abffyqp,58307.186273099855,0.031,,,19.22009294764773,-11.51959066581668,0.0550153711182285,18.942305259561948,-11.79737835390246,0.0516421904969826,,,,9.090149418196896
58316.781430819065,72.97901707361615,96.0724519791934,3.952203145798744,5.198968504659919,II,ZTF18abffyqp,58307.186273099855,0.031,,,19.242004975694364,-11.497678637770044,0.0587984083099414,18.943502812528543,-11.79618080093586,0.0587547024835901,,,,9.595157719207831
58373.39185190015,24.087009529679836,24.27559649718472,4.315535281394133,13.819397545541182,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,20.445542788855988,-10.774753448208363,0.19452530593917,20.43707522463609,-10.783221012428264,0.6180783341360842,,,,0.0
58373.51208770721,26.41356602536776,26.380917691485507,4.052494330908639,13.286532789031607,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,20.345432404726765,-10.874863832337589,0.1665787879765591,20.346775252696634,-10.87352098436772,0.5468221330834725,,,,0.1202358070695114
58373.632323514285,28.84318763589592,28.557428873551657,3.928443525315781,12.75499854711398,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,20.249891861946416,-10.970404375117935,0.1478773226324961,20.260702240514707,-10.959593996549646,0.4849373441691307,,,,0.2404716141390228
58373.75255932135,31.371376420687483,30.80355568489847,3.899089841109927,12.22283531479852,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,20.15866606548105,-11.061630171583303,0.1349441270707528,20.17849787391104,-11.041798363153312,0.4308195768639468,,,,0.3607074212085343
58373.87279512842,33.99366993475314,33.11727202904564,3.923434006189969,11.68822892950779,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,20.07150486683195,-11.148791370232402,0.1253119876634648,20.09986361144543,-11.120432625618925,0.3831938001154761,,,,0.4809432282780457
58373.99303093549,36.705614179678136,35.496095850708755,3.971843954954065,11.149658398108269,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,19.98816876165987,-11.232127475404482,0.1174854277177813,20.02454852889293,-11.19574770817142,0.3410399792818331,,,,0.6011790353475571
58374.11326674256,39.50273376322836,37.93709202854622,4.028335277764607,10.606052323353346,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,19.908432120604598,-11.31186411645976,0.1107191588862833,19.952339904780587,-11.267956332283768,0.3035386842080284,,,,0.7214148424170685
58374.23350254963,42.38049904272445,40.43688261394486,4.089253846368875,10.056953763441472,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,19.832084834127627,-11.388211402936726,0.1047616486765113,19.883055831747274,-11.33724040531708,0.2700306775572603,,,,0.84165064948658
58374.3537383567,45.3342901260481,42.99166473880949,4.160410956759454,9.502697087785226,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,19.75893295086931,-11.461363286195043,0.0996400029617032,19.816539344123,-11.403756892941352,0.2399865726005325,,,,0.9618864565560914
58374.47397416377,48.35917800638863,45.597236624064266,4.2526445070688,8.94460434604307,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,19.68880272436292,-11.531493512701434,0.0954782586809149,19.75265369132606,-11.467642545738292,0.2129839765467403,,,,1.0821222636256027
58374.59420997084,51.44632119209969,48.249032188867474,4.363047406680643,8.385211834638993,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,19.62161418797268,-11.598682049091671,0.0920788585605746,19.691278483999945,-11.529017753064409,0.1886903769965046,,,,1.2023580706951142
58374.71444577791,54.58312157708457,50.942164754218766,4.475170864634932,7.828538159515078,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,19.5573540772655,-11.662942159798853,0.0890175367370847,19.63230650979554,-11.587989727268813,0.1668505323855949,,,,1.3225938777646258
58374.83468158498,57.75656230283992,53.67148025250657,4.575150698739464,7.280399590887988,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,19.495996660191324,-11.72429957687303,0.086005928292613,19.575641066904907,-11.644655170159446,0.1472773507222991,,,,1.442829684834137
58374.954917392046,60.95328759534672,56.4316202198587,4.653360073565571,6.74875945102183,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,19.43750716293137,-11.782789074132982,0.0828884167690373,19.52119370108182,-11.699102535982531,0.1298451549792547,,,,1.5630654919036484
58375.07515319912,64.15954536355193,59.21709468781464,4.704648678167523,6.244051347477853,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,19.38184680534153,-11.838449431722818,0.0796141458236663,19.46888225950637,-11.751413977557988,0.1144837085991068,,,,1.68330129897316
58375.195389006185,67.36113271832532,62.02236491366956,4.728186290797752,5.77931888255928,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,19.32897654630434,-11.891319690760014,0.0762095711814478,19.41862919532027,-11.801667041744082,0.1011702110741984,,,,1.8035371060426717
58375.31562481326,70.5433463040073,64.84193567380854,4.7271162257221775,5.3698488345709645,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,19.278859857315798,-11.94143637974856,0.0727552845061819,19.37036007247113,-11.849936164593228,0.0899146398574732,,,,1.9237729131121828
58375.43586062032,73.69093884492725,67.66998454856287,4.708024835617512,5.030360144168262,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,19.23146477599612,-11.988831461068235,0.0693663711855701,19.324009806703053,-11.8962864303613,0.0807099952502028,,,,2.044008720181694
58375.5560964274,76.78740382816171,70.49523599337846,4.6768941224339295,4.757032369833345,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,19.18677503900269,-12.033521198061663,0.0661289875864342,19.27960057814901,-11.940695658915338,0.0732656923316003,,,,2.1642445272512054
58375.67633223446,79.81358274647097,73.30298522367744,4.632161505283286,4.533815966941801,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,19.144807984346485,-12.075488252717868,0.0630131523922268,19.23719584648821,-11.983100390576148,0.0671531742670308,,,,2.284480334320717
58375.79656804154,82.74931090906739,76.07892164315018,4.573558448521135,4.346748062326566,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,19.105589035259328,-12.114707201805023,0.0600086929738129,19.196839129495363,-12.02345710756899,0.062033236569345,,,,2.4047161413902285
58375.9168038486,85.57379246080464,78.8093010168313,4.504984699072174,4.187013020838351,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,19.06914805128472,-12.151148185779636,0.057157978500303,19.15855631091081,-12.06173992615354,0.0576834405059247,,,,2.52495194845974
58376.03703965568,88.26560368041581,81.48104635136508,4.4351364886865055,4.052876705772372,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,19.035521260366487,-12.184774976697868,0.0545556599402629,19.12235850644201,-12.09793773062234,0.05400464488272,,,,2.645187755529252
58376.15727546274,90.80270782151784,84.08184107641821,4.377543961081323,3.950437183494112,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,19.004753000547275,-12.215543236517078,0.0523426897775839,19.08824446864556,-12.132051768418798,0.0510114029359096,,,,2.765423562598763
58376.277511269815,93.16248137161406,86.6002099039226,4.349625903895969,3.89280309589984,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,18.976897381503548,-12.243398855560804,0.0506915042566973,19.05620263831677,-12.164093598747584,0.0488053927802494,,,,2.885659369668274
58376.39774707688,95.32267524355676,89.02557121518205,4.369093400876879,3.896868854403923,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,18.952009444055385,-12.268286793008969,0.0497644749812295,19.02621307769772,-12.194083159366636,0.0475253519036016,,,,3.005895176737785
58376.517982883954,97.27480770052398,91.34604317427878,4.433733636588635,3.963927343861978,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,18.929999047665824,-12.29029718939853,0.0494872747147283,18.998275650466468,-12.222020586597884,0.0471151161090854,,,,3.126130983807297
58376.63821869102,99.02119267519976,93.54627407514155,4.525718638187428,4.069706192457678,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,18.91067961762448,-12.309616619439872,0.049623080123326,18.972433764152065,-12.247862472912288,0.0472346696815564,,,,3.246366790876809
58376.75845449809,100.56413451890568,95.6113722647597,4.628827199307412,4.19038399054944,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,18.893892199238167,-12.326404037826189,0.0499749269448783,18.94872612134697,-12.271570115717385,0.0475848374791633,,,,3.36660259794632
58376.87869030516,101.90573764151436,97.5273730747176,4.730928934151515,4.307947483833394,Ib,ZTF18abvkmgw,58373.39185190015,0.03847,,,18.87950340760173,-12.340792829462618,0.0504048245449681,18.92718368365511,-12.293112553409244,0.0479587874043448,,,,3.486838405015831
