obj_id,type,redshift,mjd,mjd_0,t,mag_ztfg,abs_mag_ztfg,mag_error_ztfg,mag_ztfr,abs_mag_ztfr,mag_error_ztfr,mag_ztfi,abs_mag_ztfi,mag_error_ztfi
ZTF18aakuewf,Ibn,0.0636,58231.35746529978,58226.34053240018,5.016932899598032,,,,17.79210090637207,-14.55866467507056,0.0185610000044107,,,
ZTF18aakuewf,Ibn,0.0636,58231.37937500002,58226.34053240018,5.038842599838972,17.687000274658203,-14.663765306784429,0.0137160001322627,,,,,,
ZTF18aakuewf,Ibn,0.0636,58231.398842600174,58226.34053240018,5.058310199994594,17.692899703979492,-14.657865877463138,0.0133170001208782,,,,,,
ZTF18aakuewf,Ibn,0.0636,58231.4757869998,58226.34053240018,5.135254599619657,17.815399169921875,-14.535366411520757,0.0142740001901984,,,,,,
ZTF18aakuewf,Ibn,0.0636,58232.37959490018,58226.34053240018,6.0390625,,,,17.8218994140625,-14.52886616738013,0.0218299999833107,,,
ZTF18aakuewf,Ibn,0.0636,58232.40145830018,58226.34053240018,6.060925900004804,,,,18.12649917602539,-14.22426640541724,0.0295919999480247,,,
ZTF18aakuewf,Ibn,0.0636,58232.40240739984,58226.34053240018,6.061874999664724,,,,17.987899780273438,-14.362865801169193,0.0264710001647472,,,
ZTF18aakuewf,Ibn,0.0636,58232.45604170021,58226.34053240018,6.115509300027043,17.78809928894043,-14.5626662925022,0.0142829995602369,,,,,,
ZTF18aakuewf,Ibn,0.0636,58232.45697919978,58226.34053240018,6.116446799598634,17.760499954223633,-14.590265627218995,0.0143590001389384,,,,,,
ZTF18aakuewf,Ibn,0.0636,58232.46673610015,58226.34053240018,6.126203699968755,17.826799392700195,-14.523966188742437,0.014398000203073,,,,,,
ZTF18aakuewf,Ibn,0.0636,58232.486851899885,58226.34053240018,6.146319499704987,17.848600387573242,-14.502165193869388,0.0149189997464418,,,,,,
ZTF18aakuewf,Ibn,0.0636,58234.316967600025,58226.34053240018,7.976435199845582,18.124500274658203,-14.226265306784429,0.0414660014212131,,,,,,
ZTF18aakuewf,Ibn,0.0636,58234.35792820016,58226.34053240018,8.017395799979568,18.0851993560791,-14.265566225363528,0.0357929989695549,,,,,,
ZTF18aakuewf,Ibn,0.0636,58234.45836810023,58226.34053240018,8.117835700046271,18.103500366210938,-14.247265215231693,0.0297849997878074,,,,,,
ZTF18aakuewf,Ibn,0.0636,58234.47734950017,58226.34053240018,8.136817099992186,18.214500427246094,-14.136265154196536,0.0219839997589588,,,,,,
ZTF18aakuewf,Ibn,0.0636,58235.30275460007,58226.34053240018,8.962222199887037,18.278499603271484,-14.072265978171146,0.0324510000646114,,,,,,
ZTF18aakuewf,Ibn,0.0636,58235.35994210001,58226.34053240018,9.019409699831158,18.27359962463379,-14.07716595680884,0.037831000983715,,,,,,
ZTF18aakuewf,Ibn,0.0636,58235.38100690022,58226.34053240018,9.040474500041457,18.308500289916992,-14.042265291525638,0.0375039987266063,,,,,,
ZTF18aakuewf,Ibn,0.0636,58235.38195599988,58226.34053240018,9.041423599701377,18.27569961547852,-14.075065965964114,0.0364409983158111,,,,,,
ZTF18aakuewf,Ibn,0.0636,58235.44445599988,58226.34053240018,9.103923599701377,18.32150077819824,-14.029264803244388,0.0430850014090538,,,,,,
ZTF18aakuewf,Ibn,0.0636,58235.44539349992,58226.34053240018,9.104861099738628,18.286399841308597,-14.064365740134036,0.0409189984202384,,,,,,
ZTF18aakuewf,Ibn,0.0636,58235.47490740009,58226.34053240018,9.134374999906868,18.319900512695312,-14.030865068747318,0.0371709987521171,,,,,,
ZTF18aakuewf,Ibn,0.0636,58236.35736110015,58226.34053240018,10.016828699968755,18.51729965209961,-13.83346592934302,0.0648010000586509,,,,,,
ZTF18aakuewf,Ibn,0.0636,58236.377997700125,58226.34053240018,10.037465299945325,18.45330047607422,-13.897465105368411,0.0520990006625652,,,,,,
ZTF18aakuewf,Ibn,0.0636,58236.4421759001,58226.34053240018,10.101643499918282,18.423099517822266,-13.927666063620364,0.0544990003108978,,,,,,
ZTF18aakuewf,Ibn,0.0636,58236.46493060002,58226.34053240018,10.12439819984138,18.561599731445312,-13.789165849997318,0.0530029982328414,,,,,,
ZTF18aakuewf,Ibn,0.0636,58236.485324100126,58226.34053240018,10.144791699945928,18.59970092773437,-13.751064653708257,0.0492770001292228,,,,,,
ZTF18aakuewf,Ibn,0.0636,58237.31807869999,58226.34053240018,10.977546299807727,18.66550064086914,-13.68526494057349,0.0836109966039657,,,,,,
ZTF18aakuewf,Ibn,0.0636,58237.33637729986,58226.34053240018,10.99584489967674,18.771299362182617,-13.579466219260013,0.121298998594284,,,,,,
ZTF18aakuewf,Ibn,0.0636,58237.35766200023,58226.34053240018,11.017129600048063,18.89609909057617,-13.454666490866458,0.1291510015726089,,,,,,
ZTF18aakuewf,Ibn,0.0636,58237.37824069988,58226.34053240018,11.03770829970017,18.75790023803711,-13.59286534340552,0.0777269974350929,,,,,,
ZTF18aakuewf,Ibn,0.0636,58237.41947920015,58226.34053240018,11.078946799971163,18.712400436401367,-13.638365145041265,0.0900029987096786,,,,,,
ZTF18aakuewf,Ibn,0.0636,58237.45810189983,58226.34053240018,11.117569499649107,18.80220031738281,-13.548565264059818,0.0776159986853599,,,,,,
ZTF18aakuewf,Ibn,0.0636,58237.462303199805,58226.34053240018,11.121770799625663,18.734899520874023,-13.615866060568608,0.0735760033130645,,,,,,
ZTF18aakuewf,Ibn,0.0636,58242.31548610004,58226.34053240018,15.974953699856997,,,,19.370500564575195,-12.980265016867437,0.0644619986414909,,,
ZTF18aakuewf,Ibn,0.0636,58242.33659720002,58226.34053240018,15.996064799837768,,,,19.385400772094727,-12.965364809347903,0.0678030028939247,,,
ZTF18aakuewf,Ibn,0.0636,58242.356875000056,58226.34053240018,16.016342599876225,,,,19.215599060058597,-13.135166521384036,0.0502189993858337,,,
ZTF18aakuewf,Ibn,0.0636,58242.41841439996,58226.34053240018,16.077881999779493,20.0447998046875,-12.30596577675513,0.1155489981174469,,,,,,
ZTF18aakuewf,Ibn,0.0636,58243.29763890011,58226.34053240018,16.957106499932706,,,,19.430700302124023,-12.920065279318608,0.0586990006268024,,,
ZTF18aakuewf,Ibn,0.0636,58243.31798609998,58226.34053240018,16.977453699801117,,,,19.42449951171875,-12.92626606972388,0.0611950010061264,,,
ZTF18aakuewf,Ibn,0.0636,58244.31197920023,58226.34053240018,17.97144680004567,,,,19.62120056152344,-12.729565019919193,0.0555809997022152,,,
ZTF18aakuewf,Ibn,0.0636,58244.33306710003,58226.34053240018,17.992534699849784,,,,19.57200050354004,-12.778765077902593,0.0824330002069473,,,
ZTF18aakuewf,Ibn,0.0636,58247.278530099895,58226.34053240018,20.9379976997152,,,,20.1742000579834,-12.176565523459232,0.0838219970464706,,,
ZTF18aakuewf,Ibn,0.0636,58247.40061340016,58226.34053240018,21.06008099997416,,,,20.316499710083008,-12.034265871359622,0.1054880023002624,,,
ZTF18aakuewf,Ibn,0.0636,58247.42042820016,58226.34053240018,21.079895799979568,,,,20.25900077819824,-12.091764803244388,0.1059719994664192,,,
ZTF18aakuewf,Ibn,0.0636,58248.29956019996,58226.34053240018,21.959027799777687,,,,20.37700080871582,-11.97376477272681,0.1279509961605071,,,
ZTF18aakuewf,Ibn,0.0636,58252.42680560006,58226.34053240018,26.086273199878637,20.512399673461918,-11.838365907980716,0.1531810015439987,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.31456020009,58226.34053240018,27.97402779990807,20.45770072937012,-11.893064852072513,0.1538269966840744,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.31547449995,58226.34053240018,27.97494209976867,20.38170051574707,-11.96906506569556,0.139722004532814,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.31593749998,58226.34053240018,27.97540509980172,20.381799697875977,-11.968965883566652,0.1392650008201598,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.316388899926,58226.34053240018,27.97585649974644,20.344900131225582,-12.005865450217044,0.1345420032739639,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.31684029987,58226.34053240018,27.976307899691164,20.59259986877441,-11.758165712668216,0.1688269972801208,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.31730319979,58226.34053240018,27.97677079960704,20.26070022583008,-12.090065355612552,0.1235819980502128,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.3177546002,58226.34053240018,27.977222200017422,20.313899993896484,-12.036865587546146,0.1293269991874694,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.31821760023,58226.34053240018,27.977685200050477,20.3164005279541,-12.034365053488528,0.1306799948215484,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.318669000175,58226.34053240018,27.9781365999952,20.482200622558597,-11.868564958884036,0.1537870019674301,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.31913190009,58226.34053240018,27.97859949991107,20.79910087585449,-11.551664705588138,0.2048480063676834,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.31958330004,58226.34053240018,27.979050899855796,20.404800415039062,-11.945965166403568,0.1419360041618347,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.32004630007,58226.34053240018,27.979513899888843,20.495899200439453,-11.854866381003175,0.1779859960079193,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.32049770001,58226.34053240018,27.97996529983357,20.348800659179688,-12.001964922262944,0.1527570039033889,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.32186339982,58226.34053240018,27.981330999638885,20.620800018310547,-11.729965563132083,0.1965750008821487,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.3227777998,58226.34053240018,27.98224539961666,20.496299743652344,-11.854465837790286,0.1723140031099319,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.32369210012,58226.34053240018,27.98315969994292,20.53969955444336,-11.81106602699927,0.1810880005359649,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.32415510016,58226.34053240018,27.983622699975967,20.25119972229004,-12.099565859152593,0.1408659964799881,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.3246065001,58226.34053240018,27.98407409992069,20.718599319458008,-11.632166261984622,0.2142270058393478,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.325069400016,58226.34053240018,27.984536999836564,20.601999282836918,-11.748766298605716,0.1933040022850036,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.32552079996,58226.34053240018,27.984988399781287,20.206199645996094,-12.144565935446536,0.1343249976634979,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.3259838,58226.34053240018,27.985451399814337,20.38520050048828,-11.965565080954349,0.1605899930000305,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.326898099855,58226.34053240018,27.98636569967493,20.407100677490234,-11.943664903952396,0.1598889976739883,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.3273494998,58226.34053240018,27.986817099619657,20.32150077819824,-12.029264803244388,0.1470569968223571,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.32781249983,58226.34053240018,27.987280099652708,20.2406005859375,-12.11016499550513,0.1397269964218139,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.32826389978,58226.34053240018,27.98773149959743,20.48349952697754,-11.867266054465093,0.1686320006847382,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.32871530019,58226.34053240018,27.98818290000781,20.55470085144043,-11.7960647300022,0.1811240017414093,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.3291782001,58226.34053240018,27.988645799923688,20.441999435424805,-11.908766146017824,0.1657419949769973,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.32962960005,58226.34053240018,27.98909719986841,20.22640037536621,-12.12436520607642,0.1355170011520385,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.33009260008,58226.34053240018,27.98956019990146,20.355199813842773,-11.995565767599857,0.155689001083374,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.330544000026,58226.34053240018,27.990011599846184,20.332000732421875,-12.018764849020757,0.1499529927968979,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.33099539997,58226.34053240018,27.990462999790907,20.61210060119629,-11.73866498024634,0.1980820000171661,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.33145829989,58226.34053240018,27.99092589970678,20.49430084228516,-11.856464739157474,0.1767269968986511,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.33190969983,58226.34053240018,27.991377299651504,20.580900192260746,-11.769865389181888,0.1889970004558563,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.33282409981,58226.34053240018,27.99229169962928,20.3966007232666,-11.954164858176028,0.1605080068111419,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.33328700019,58226.34053240018,27.99275460001081,20.13039970397949,-12.220365877463138,0.1268299967050552,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.333738400135,58226.34053240018,27.99320599995553,20.57990074157715,-11.770864839865482,0.1895219981670379,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.33420140017,58226.34053240018,27.993668999988586,20.49970054626465,-11.851065035177982,0.1733829975128173,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.33465280011,58226.34053240018,27.99412039993331,20.40369987487793,-11.9470657065647,0.1615750044584274,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.33511570003,58226.34053240018,27.994583299849182,20.15660095214844,-12.194164629294193,0.1268180012702942,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.33556709997,58226.34053240018,27.995034699793905,20.335100173950195,-12.015665407492437,0.1505369991064071,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.33601849992,58226.34053240018,27.995486099738628,20.71319961547852,-11.637565965964114,0.2167630046606063,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.33648149995,58226.34053240018,27.99594909977168,20.395099639892575,-11.955665941550052,0.1471299976110458,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.336932899896,58226.34053240018,27.9964004997164,20.358699798583984,-11.992065782858646,0.1364170014858245,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.33739579981,58226.34053240018,27.996863399632275,20.34239959716797,-12.00836598427466,0.1326790004968643,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.33784720022,58226.34053240018,27.99731480004266,20.37310028076172,-11.977665300680911,0.1362999975681305,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.33831019979,58226.34053240018,27.99777779961005,20.320199966430664,-12.030565615011966,0.1295499950647354,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.3387616002,58226.34053240018,27.998229200020432,20.46769905090332,-11.88306653053931,0.1502380073070526,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.33967590006,58226.34053240018,27.99914349988103,20.77869987487793,-11.5720657065647,0.2013850063085556,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.340138900094,58226.34053240018,27.99960649991408,20.390199661254883,-11.960565920187747,0.1397300064563751,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.34059030004,58226.34053240018,28.000057899858803,20.20369911193848,-12.147066469504152,0.1167270019650459,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.34104169998,58226.34053240018,28.000509299803525,20.292299270629883,-12.058466310812747,0.1300799995660781,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.3415045999,58226.34053240018,28.0009721997194,20.559600830078125,-11.791164751364503,0.1652069985866546,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.34195599984,58226.34053240018,28.00142359966412,20.3927001953125,-11.95806538613013,0.1401460021734237,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.34241899988,58226.34053240018,28.001886599697173,20.453399658203125,-11.897365923239503,0.1470990031957626,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.34287039982,58226.34053240018,28.00233799964189,20.42329978942871,-11.92746579201392,0.1455329954624176,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.3433333002,58226.34053240018,28.00280090002343,20.322099685668945,-12.028665895773685,0.1301919966936111,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.34378470015,58226.34053240018,28.003252299968157,20.53009986877441,-11.820665712668216,0.1629379987716674,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.34424770018,58226.34053240018,28.003715300001204,20.316499710083008,-12.034265871359622,0.1315879970788955,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.344699100126,58226.34053240018,28.004166699945927,20.275999069213867,-12.074766512228765,0.1281120032072067,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.34516200004,58226.34053240018,28.0046295998618,20.308799743652344,-12.041965837790286,0.1303910017013549,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.34561339999,58226.34053240018,28.005080999806523,20.47590065002441,-11.874864931418216,0.1548050045967102,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.34607640002,58226.34053240018,28.00554399983957,20.32309913635254,-12.027666445090093,0.1350090056657791,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.34652779997,58226.34053240018,28.005995399784297,20.542999267578125,-11.807766313864503,0.1659850031137466,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.34697919991,58226.34053240018,28.00644679972902,20.308500289916992,-12.042265291525638,0.1325919926166534,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.34744209983,58226.34053240018,28.006909699644893,20.19700050354004,-12.153765077902593,0.1178599968552589,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.34789349977,58226.34053240018,28.007361099589616,20.53260040283203,-11.8181651786106,0.1615509986877441,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.3483564998,58226.34053240018,28.007824099622667,20.449899673461918,-11.900865907980716,0.1530549973249435,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.34880790021,58226.34053240018,28.00827550003305,20.080699920654297,-12.270065660788331,0.1076999977231025,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.34925930016,58226.34053240018,28.008726899977773,20.183900833129883,-12.166864748312747,0.1182850003242492,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.35017360002,58226.34053240018,28.00964119983837,20.437000274658203,-11.913765306784429,0.1451810002326965,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.35063660005,58226.34053240018,28.01010419987142,20.393299102783203,-11.957466478659429,0.1452639997005462,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.35155089991,58226.34053240018,28.011018499732018,20.09480094909668,-12.25596463234595,0.1079709976911544,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.352013899945,58226.34053240018,28.01148149976507,20.570899963378903,-11.779865618063724,0.1658779978752136,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.35291669984,58226.34053240018,28.012384299654517,20.13800048828125,-12.21276509316138,0.1113160029053688,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.353379600216,58226.34053240018,28.01284720003605,20.353200912475582,-11.997564668967044,0.137606993317604,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.35429400019,58226.34053240018,28.013761600013822,20.261499404907227,-12.089266176535403,0.1267109960317611,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.35475690011,58226.34053240018,28.014224499929696,20.546899795532227,-11.803865785910403,0.1647019982337951,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.35521990014,58226.34053240018,28.014687499962747,20.205400466918945,-12.145365114523685,0.1192620024085044,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.35567130009,58226.34053240018,28.01513889990747,20.29509925842285,-12.055666323019778,0.1272159963846206,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.35612270003,58226.34053240018,28.015590299852192,20.175500869750977,-12.175264711691652,0.1146389991044998,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.35658559995,58226.34053240018,28.016053199768063,20.19070053100586,-12.16006505043677,0.1148570030927658,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.35703699989,58226.34053240018,28.01650459971279,20.26619911193848,-12.084566469504152,0.1244079992175102,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.35748839984,58226.34053240018,28.01695599965751,20.459699630737305,-11.891065950705324,0.1458860039710998,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.35795139987,58226.34053240018,28.01741899969056,20.385900497436523,-11.964865084006108,0.1398369967937469,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.3584143999,58226.34053240018,28.017881999723613,20.475400924682617,-11.875364656760013,0.1540829986333847,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.3588657002,58226.34053240018,28.01833330001682,20.62420082092285,-11.726564760519778,0.1746750026941299,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.35931710014,58226.34053240018,28.018784699961543,20.446199417114254,-11.904566164328372,0.148836001753807,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.359780100174,58226.34053240018,28.019247699994597,20.409900665283203,-11.940864916159429,0.1435510069131851,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.40254630009,58226.34053240018,28.06201389990747,20.418399810791016,-11.932365770651614,0.1417800039052963,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.403483800124,58226.34053240018,28.062951399944723,20.427099227905277,-11.923666353537357,0.1433330029249191,,,,,,
ZTF18aakuewf,Ibn,0.0636,58254.42375000008,58226.34053240018,28.08321759989485,20.34860038757324,-12.002165193869388,0.134659007191658,,,,,,
ZTF18aakuewf,Ibn,0.0636,58255.3745255,58226.34053240018,29.033993099816144,20.3346004486084,-12.016165132834232,0.1459639966487884,,,,,,
ZTF18aakuewf,Ibn,0.0636,58255.3954977002,58226.34053240018,29.05496530001983,20.238500595092773,-12.112264986349857,0.1333570033311844,,,,,,
ZTF18aakuewf,Ibn,0.0636,58255.41541669984,58226.34053240018,29.074884299654517,20.0757999420166,-12.274965639426028,0.1151010021567344,,,,,,
ZTF18aakuewf,Ibn,0.0636,58258.31628469983,58226.34053240018,31.975752299651504,20.131500244140625,-12.219265337302003,0.1063989996910095,,,,,,
ZTF18aakuewf,Ibn,0.0636,58258.37518520001,58226.34053240018,32.034652799833566,20.33429908752441,-12.016466493918216,0.1325819939374923,,,,,,
ZTF18aakuewf,Ibn,0.0636,58262.40736109996,58226.34053240018,36.06682869978249,19.964500427246094,-12.386265154196536,0.1339869946241378,,,,,,
ZTF18aakuewf,Ibn,0.0636,58272.211041700095,58226.34053240018,45.87050929991528,19.848800659179688,-12.501964922262944,0.0948430001735687,,,,,,
ZTF18aakuewf,Ibn,0.0636,58272.249259300064,58226.34053240018,45.90872689988464,19.88789939880371,-12.46286618263892,0.0958819985389709,,,,,,
ZTF18aakuewf,Ibn,0.0636,58272.254236099776,58226.34053240018,45.91370369959623,19.91399955749512,-12.436766023947513,0.0969190001487732,,,,,,
ZTF18aakuewf,Ibn,0.0636,58272.25517359981,58226.34053240018,45.91464119963348,19.76810073852539,-12.58266484291724,0.085715003311634,,,,,,
ZTF18aakuewf,Ibn,0.0636,58273.270312500186,58226.34053240018,46.92978010000661,19.78969955444336,-12.56106602699927,0.0804490000009536,,,,,,
ZTF18aakuewf,Ibn,0.0636,58273.28892360022,58226.34053240018,46.94839120004326,19.92110061645508,-12.429664964987552,0.0964379981160163,,,,,,
ZTF18aakuewf,Ibn,0.0636,58273.29622690007,58226.34053240018,46.95569449989125,20.0580997467041,-12.292665834738528,0.1156900003552436,,,,,,
ZTF18aakuewf,Ibn,0.0636,58274.24940969981,58226.34053240018,47.90887729963288,19.828399658203125,-12.522365923239503,0.0769789963960647,,,,,,
ZTF18aakuewf,Ibn,0.0636,58274.27089119982,58226.34053240018,47.93035879964009,19.8533992767334,-12.497366304709232,0.0768309980630874,,,,,,
ZTF18aakuewf,Ibn,0.0636,58274.29025459988,58226.34053240018,47.94972219970077,19.67350006103516,-12.677265520407474,0.0643209964036941,,,,,,
ZTF18aakuewf,Ibn,0.0636,58275.275381899904,58226.34053240018,48.934849499724805,19.803699493408203,-12.547066088034429,0.0732510015368461,,,,,,
