# t[days] ztfg ztfr ztfi 
0.500 -14.637 -14.930 -14.698 
1.000 -14.477 -15.171 -15.186 
1.500 -14.251 -15.049 -15.189 
2.000 -13.982 -14.833 -15.056 
2.500 -13.719 -14.616 -14.892 
3.000 -13.473 -14.402 -14.714 
3.500 -13.233 -14.199 -14.538 
4.000 -13.020 -14.002 -14.382 
4.500 -12.824 -13.822 -14.224 
5.000 -12.631 -13.653 -14.074 
5.500 -12.447 -13.494 -13.940 
6.000 -12.284 -13.348 -13.799 
6.500 -12.114 -13.209 -13.679 
7.000 -11.965 -13.068 -13.566 
7.500 -11.825 -12.951 -13.452 
8.000 -11.671 -12.824 -13.344 
8.500 -11.532 -12.705 -13.240 
9.000 -11.386 -12.585 -13.145 
9.500 -11.252 -12.477 -13.049 
10.000 -11.127 -12.369 -12.947 
10.500 -10.983 -12.260 -12.846 
11.000 -10.849 -12.157 -12.748 
11.500 -10.715 -12.053 -12.668 
12.000 -10.601 -11.948 -12.569 
12.500 -10.460 -11.843 -12.479 
13.000 -10.319 -11.745 -12.401 
13.500 -10.202 -11.646 -12.307 
14.000 -10.070 -11.539 -12.227 
14.500 -9.928 -11.432 -12.130 
15.000 -9.759 -11.270 -11.963 
