# t[days] ztfg ztfr ztfi 
0.500 -15.268 -15.778 -15.585 
1.000 -14.304 -15.145 -15.232 
1.500 -13.691 -14.600 -14.807 
2.000 -13.200 -14.166 -14.454 
2.500 -12.810 -13.806 -14.154 
3.000 -12.471 -13.492 -13.884 
3.500 -12.154 -13.205 -13.625 
4.000 -11.867 -12.950 -13.392 
4.500 -11.592 -12.716 -13.188 
5.000 -11.318 -12.493 -12.996 
5.500 -11.056 -12.282 -12.815 
6.000 -10.795 -12.068 -12.651 
6.500 -10.518 -11.869 -12.499 
7.000 -10.259 -11.672 -12.350 
7.500 -9.990 -11.478 -12.206 
8.000 -9.723 -11.283 -12.064 
8.500 -9.478 -11.095 -11.912 
9.000 -9.212 -10.907 -11.765 
9.500 -8.971 -10.706 -11.604 
10.000 -8.708 -10.505 -11.445 
10.500 -8.469 -10.326 -11.289 
11.000 -8.209 -10.139 -11.128 
11.500 -7.978 -9.956 -10.983 
12.000 -7.740 -9.768 -10.815 
12.500 -7.459 -9.584 -10.680 
13.000 -7.262 -9.417 -10.519 
13.500 -7.038 -9.243 -10.378 
14.000 -6.798 -9.048 -10.240 
14.500 -6.529 -8.907 -10.087 
15.000 -6.344 -8.708 -9.911 
