# t[days] ztfg ztfr ztfi 
0.500 -13.810 -14.791 -15.170 
1.000 -12.053 -13.314 -13.954 
1.500 -11.203 -12.463 -13.153 
2.000 -10.392 -11.782 -12.500 
2.500 -9.589 -11.146 -11.936 
3.000 -8.751 -10.517 -11.386 
3.500 -7.981 -9.901 -10.873 
4.000 -7.120 -9.292 -10.371 
4.500 -6.467 -8.728 -9.910 
5.000 -5.720 -8.161 -9.443 
5.500 -4.993 -7.676 -9.028 
6.000 -4.484 -7.200 -8.607 
6.500 -3.635 -6.679 -8.240 
7.000 -3.115 -6.270 -7.845 
7.500 -2.644 -5.828 -7.556 
8.000 -2.075 -5.420 -7.190 
8.500 -1.700 -5.015 -6.869 
9.000 -1.108 -4.498 -6.557 
9.500 -0.785 -4.266 -6.209 
10.000 -0.402 -3.915 -5.895 
10.500 0.187 -3.530 -5.537 
11.000 0.553 -3.281 -5.272 
11.500 1.513 -2.757 -5.085 
12.000 1.213 -2.631 -4.778 
12.500 1.447 -2.119 -4.482 
13.000 1.645 -1.858 -4.200 
13.500 3.598 -1.573 -4.105 
14.000 nan -1.302 -3.662 
14.500 2.279 -0.628 -3.546 
15.000 3.929 -1.059 -3.233 
