# t[days] ztfg ztfr ztfi 
0.500 -12.878 -14.089 -14.852 
1.000 -10.992 -12.636 -13.599 
1.500 -9.919 -11.791 -12.830 
2.000 -8.923 -11.010 -12.158 
2.500 -8.076 -10.315 -11.535 
3.000 -7.212 -9.662 -10.987 
3.500 -6.388 -9.008 -10.465 
4.000 -5.684 -8.455 -9.970 
4.500 -4.905 -7.892 -9.497 
5.000 -4.383 -7.319 -9.082 
5.500 -3.528 -6.852 -8.656 
6.000 -2.997 -6.385 -8.257 
6.500 -2.526 -5.934 -7.878 
7.000 -1.619 -5.456 -7.551 
7.500 -1.251 -5.108 -7.193 
8.000 -0.740 -4.726 -6.883 
8.500 -0.183 -4.329 -6.569 
9.000 -0.410 -3.952 -6.257 
9.500 0.574 -3.531 -5.924 
10.000 0.453 -3.312 -5.620 
10.500 1.183 -2.736 -5.325 
11.000 nan -2.729 -5.076 
11.500 2.069 -2.064 -4.578 
12.000 nan -1.623 -4.530 
12.500 6.339 -1.668 -4.236 
13.000 nan -1.171 -4.000 
13.500 6.068 -1.079 -3.730 
14.000 2.651 -0.505 -3.391 
14.500 3.213 0.072 -3.249 
15.000 10.497 -0.067 -2.821 
