# t[days] ztfg ztfr ztfi 
0.500 -14.438 -14.838 -14.631 
1.000 -13.411 -14.074 -14.026 
1.500 -12.857 -13.567 -13.612 
2.000 -12.440 -13.193 -13.308 
2.500 -12.096 -12.887 -13.041 
3.000 -11.779 -12.626 -12.799 
3.500 -11.485 -12.387 -12.595 
4.000 -11.212 -12.172 -12.396 
4.500 -10.938 -11.969 -12.226 
5.000 -10.668 -11.762 -12.062 
5.500 -10.389 -11.570 -11.899 
6.000 -10.114 -11.369 -11.744 
6.500 -9.849 -11.166 -11.586 
7.000 -9.593 -10.971 -11.423 
7.500 -9.319 -10.773 -11.269 
8.000 -9.041 -10.574 -11.105 
8.500 -8.767 -10.370 -10.940 
9.000 -8.512 -10.168 -10.777 
9.500 -8.239 -9.974 -10.616 
10.000 -7.989 -9.776 -10.459 
10.500 -7.726 -9.574 -10.295 
11.000 -7.471 -9.385 -10.142 
11.500 -7.218 -9.193 -9.968 
12.000 -6.991 -9.006 -9.830 
12.500 -6.732 -8.823 -9.685 
13.000 -6.472 -8.634 -9.525 
13.500 -6.272 -8.463 -9.371 
14.000 -6.010 -8.268 -9.234 
14.500 -5.805 -8.094 -9.081 
15.000 -5.515 -7.919 -8.913 
