# t[days] ztfg ztfr ztfi 
0.500 -13.085 -13.495 -13.399 
1.000 -13.415 -14.115 -14.455 
1.500 -13.458 -14.233 -14.668 
2.000 -13.351 -14.205 -14.712 
2.500 -13.176 -14.129 -14.671 
3.000 -12.998 -14.018 -14.589 
3.500 -12.797 -13.884 -14.486 
4.000 -12.609 -13.750 -14.389 
4.500 -12.421 -13.609 -14.264 
5.000 -12.237 -13.463 -14.153 
5.500 -12.039 -13.324 -14.033 
6.000 -11.843 -13.179 -13.906 
6.500 -11.671 -13.042 -13.788 
7.000 -11.473 -12.895 -13.669 
7.500 -11.339 -12.762 -13.554 
8.000 -11.158 -12.631 -13.437 
8.500 -11.001 -12.487 -13.316 
9.000 -10.830 -12.365 -13.210 
9.500 -10.674 -12.245 -13.107 
10.000 -10.521 -12.113 -13.000 
10.500 -10.373 -11.992 -12.896 
11.000 -10.220 -11.857 -12.783 
11.500 -10.070 -11.757 -12.705 
12.000 -9.943 -11.649 -12.591 
12.500 -9.791 -11.530 -12.493 
13.000 -9.636 -11.415 -12.402 
13.500 -9.504 -11.291 -12.287 
14.000 -9.363 -11.178 -12.190 
14.500 -9.206 -11.021 -12.068 
15.000 -8.986 -10.850 -11.911 
