# t[days] ztfg ztfr ztfi 
0.500 -13.469 -13.779 -13.846 
1.000 -13.350 -13.795 -13.907 
1.500 -13.080 -13.548 -13.664 
2.000 -12.751 -13.242 -13.382 
2.500 -12.446 -12.955 -13.096 
3.000 -12.160 -12.699 -12.853 
3.500 -11.907 -12.463 -12.641 
4.000 -11.688 -12.277 -12.459 
4.500 -11.497 -12.097 -12.295 
5.000 -11.295 -11.943 -12.146 
5.500 -11.136 -11.788 -12.018 
6.000 -10.976 -11.661 -11.901 
6.500 -10.833 -11.549 -11.795 
7.000 -10.698 -11.432 -11.702 
7.500 -10.573 -11.326 -11.610 
8.000 -10.440 -11.228 -11.527 
8.500 -10.329 -11.126 -11.449 
9.000 -10.199 -11.038 -11.365 
9.500 -10.082 -10.940 -11.277 
10.000 -9.972 -10.844 -11.191 
10.500 -9.865 -10.752 -11.116 
11.000 -9.756 -10.670 -11.036 
11.500 -9.656 -10.579 -10.968 
12.000 -9.555 -10.499 -10.895 
12.500 -9.448 -10.429 -10.838 
13.000 -9.351 -10.355 -10.774 
13.500 -9.262 -10.281 -10.712 
14.000 -9.174 -10.199 -10.654 
14.500 -9.065 -10.128 -10.584 
15.000 -8.939 -10.007 -10.469 
