# t[days] ztfg ztfr ztfi 
0.500 -13.440 -14.472 -15.036 
1.000 -11.530 -12.939 -13.767 
1.500 -10.604 -12.074 -12.979 
2.000 -9.775 -11.333 -12.317 
2.500 -8.944 -10.692 -11.718 
3.000 -8.121 -10.049 -11.146 
3.500 -7.290 -9.436 -10.640 
4.000 -6.588 -8.832 -10.135 
4.500 -5.866 -8.250 -9.690 
5.000 -5.125 -7.765 -9.241 
5.500 -4.367 -7.259 -8.833 
6.000 -3.714 -6.731 -8.433 
6.500 -3.267 -6.318 -8.051 
7.000 -2.469 -5.843 -7.702 
7.500 -2.106 -5.474 -7.329 
8.000 -1.738 -5.101 -7.025 
8.500 -1.224 -4.690 -6.706 
9.000 -0.510 -4.274 -6.376 
9.500 0.068 -3.870 -6.033 
10.000 -0.061 -3.472 -5.803 
10.500 0.281 -3.141 -5.474 
11.000 0.591 -3.056 -5.111 
11.500 2.109 -2.342 -4.905 
12.000 3.988 -2.410 -4.588 
12.500 nan -1.744 -4.380 
13.000 1.979 -1.336 -4.148 
13.500 2.816 -1.280 -3.794 
14.000 nan -1.188 -3.496 
14.500 2.716 -1.013 -3.528 
15.000 nan -0.522 -3.194 
