# t[days] ztfg ztfr ztfi 
0.500 -15.050 -15.603 -15.518 
1.000 -14.268 -15.249 -15.455 
1.500 -13.764 -14.820 -15.175 
2.000 -13.328 -14.435 -14.865 
2.500 -12.941 -14.077 -14.562 
3.000 -12.605 -13.761 -14.288 
3.500 -12.293 -13.490 -14.034 
4.000 -11.995 -13.223 -13.807 
4.500 -11.719 -12.975 -13.587 
5.000 -11.447 -12.747 -13.387 
5.500 -11.181 -12.537 -13.189 
6.000 -10.905 -12.317 -13.003 
6.500 -10.646 -12.113 -12.819 
7.000 -10.388 -11.904 -12.644 
7.500 -10.123 -11.703 -12.469 
8.000 -9.878 -11.510 -12.302 
8.500 -9.613 -11.306 -12.152 
9.000 -9.357 -11.117 -11.996 
9.500 -9.109 -10.927 -11.830 
10.000 -8.858 -10.740 -11.687 
10.500 -8.597 -10.542 -11.534 
11.000 -8.361 -10.367 -11.388 
11.500 -8.154 -10.193 -11.249 
12.000 -7.895 -10.017 -11.102 
12.500 -7.678 -9.838 -10.971 
13.000 -7.425 -9.660 -10.823 
13.500 -7.162 -9.489 -10.690 
14.000 -7.010 -9.307 -10.534 
14.500 -6.754 -9.142 -10.397 
15.000 -6.550 -8.959 -10.207 
