# t[days] ztfg ztfr ztfi 
0.500 -13.329 -14.130 -14.652 
1.000 -13.021 -14.014 -14.676 
1.500 -12.805 -13.945 -14.673 
2.000 -12.444 -13.761 -14.555 
2.500 -12.081 -13.524 -14.375 
3.000 -11.711 -13.295 -14.185 
3.500 -11.391 -13.048 -13.988 
4.000 -11.061 -12.801 -13.786 
4.500 -10.706 -12.536 -13.563 
5.000 -10.379 -12.298 -13.368 
5.500 -10.041 -12.052 -13.166 
6.000 -9.755 -11.821 -12.975 
6.500 -9.517 -11.600 -12.780 
7.000 -9.150 -11.359 -12.609 
7.500 -8.918 -11.171 -12.414 
8.000 -8.623 -10.959 -12.256 
8.500 -8.329 -10.753 -12.090 
9.000 -8.135 -10.543 -11.907 
9.500 -7.886 -10.328 -11.749 
10.000 -7.608 -10.148 -11.577 
10.500 -7.320 -9.959 -11.427 
11.000 -7.129 -9.779 -11.283 
11.500 -6.803 -9.596 -11.135 
12.000 -6.586 -9.425 -10.971 
12.500 -6.439 -9.271 -10.820 
13.000 -6.093 -9.069 -10.664 
13.500 -5.937 -8.888 -10.556 
14.000 -5.916 -8.716 -10.416 
14.500 -5.445 -8.501 -10.206 
15.000 -5.172 -8.243 -10.011 
