# t[days] ztfg ztfr ztfi 
0.500 -15.690 -16.726 -16.835 
1.000 -14.007 -15.499 -16.156 
1.500 -13.276 -14.708 -15.504 
2.000 -12.623 -14.067 -14.918 
2.500 -11.926 -13.488 -14.389 
3.000 -11.197 -12.908 -13.898 
3.500 -10.481 -12.334 -13.420 
4.000 -9.744 -11.789 -12.962 
4.500 -9.040 -11.244 -12.510 
5.000 -8.396 -10.715 -12.086 
5.500 -7.796 -10.222 -11.704 
6.000 -7.027 -9.751 -11.319 
6.500 -6.459 -9.312 -10.967 
7.000 -5.985 -8.902 -10.586 
7.500 -5.529 -8.479 -10.297 
8.000 -4.918 -8.118 -9.940 
8.500 -4.263 -7.717 -9.646 
9.000 -3.957 -7.276 -9.347 
9.500 -3.693 -6.938 -9.036 
10.000 -3.233 -6.632 -8.695 
10.500 -1.999 -6.257 -8.424 
11.000 -1.693 -5.942 -8.141 
11.500 -1.854 -5.562 -7.872 
12.000 -0.607 -5.149 -7.564 
12.500 -1.095 -4.956 -7.397 
13.000 -0.311 -4.629 -7.014 
13.500 0.435 -4.184 -6.811 
14.000 -0.327 -3.890 -6.569 
14.500 -0.311 -3.918 -6.316 
15.000 nan -2.823 -5.942 
