# t[days] ztfg ztfr ztfi 
0.500 -15.556 -16.602 -16.770 
1.000 -13.933 -15.504 -16.140 
1.500 -13.260 -14.767 -15.452 
2.000 -12.613 -14.146 -14.863 
2.500 -11.936 -13.578 -14.328 
3.000 -11.228 -12.990 -13.835 
3.500 -10.502 -12.407 -13.344 
4.000 -9.733 -11.861 -12.875 
4.500 -9.062 -11.315 -12.409 
5.000 -8.373 -10.773 -12.002 
5.500 -7.724 -10.297 -11.602 
6.000 -7.195 -9.801 -11.204 
6.500 -6.522 -9.319 -10.849 
7.000 -6.023 -8.908 -10.476 
7.500 -5.306 -8.499 -10.141 
8.000 -4.857 -8.097 -9.815 
8.500 -4.386 -7.687 -9.474 
9.000 -4.025 -7.364 -9.186 
9.500 -3.456 -6.992 -8.869 
10.000 -2.667 -6.571 -8.532 
10.500 -2.172 -6.319 -8.211 
11.000 -2.656 -5.828 -8.021 
11.500 -1.911 -5.551 -7.668 
12.000 -1.166 -5.169 -7.446 
12.500 -1.611 -5.048 -7.120 
13.000 -0.052 -4.598 -6.933 
13.500 -0.832 -4.131 -6.604 
14.000 0.575 -3.856 -6.345 
14.500 1.280 -3.718 -6.038 
15.000 -0.201 -3.234 -5.833 
