# t[days] ztfg ztfr ztfi 
0.500 -15.013 -15.598 -15.446 
1.000 -14.235 -15.138 -15.188 
1.500 -13.749 -14.692 -14.850 
2.000 -13.355 -14.331 -14.543 
2.500 -13.026 -14.006 -14.271 
3.000 -12.722 -13.745 -14.032 
3.500 -12.459 -13.503 -13.825 
4.000 -12.189 -13.291 -13.623 
4.500 -11.921 -13.086 -13.438 
5.000 -11.667 -12.870 -13.265 
5.500 -11.413 -12.679 -13.091 
6.000 -11.154 -12.483 -12.922 
6.500 -10.891 -12.286 -12.754 
7.000 -10.644 -12.091 -12.605 
7.500 -10.363 -11.907 -12.446 
8.000 -10.107 -11.712 -12.291 
8.500 -9.882 -11.519 -12.136 
9.000 -9.597 -11.323 -11.981 
9.500 -9.360 -11.143 -11.839 
10.000 -9.094 -10.944 -11.679 
10.500 -8.853 -10.762 -11.537 
11.000 -8.591 -10.581 -11.391 
11.500 -8.360 -10.382 -11.239 
12.000 -8.135 -10.203 -11.085 
12.500 -7.874 -10.027 -10.933 
13.000 -7.657 -9.850 -10.786 
13.500 -7.443 -9.676 -10.645 
14.000 -7.207 -9.507 -10.499 
14.500 -6.976 -9.317 -10.352 
15.000 -6.757 -9.127 -10.189 
