# t[days] ztfg ztfr ztfi 
0.500 -12.005 -12.419 -12.486 
1.000 -12.657 -13.157 -13.538 
1.500 -12.939 -13.479 -13.870 
2.000 -13.024 -13.610 -14.015 
2.500 -12.996 -13.649 -14.055 
3.000 -12.952 -13.641 -14.047 
3.500 -12.852 -13.581 -14.006 
4.000 -12.740 -13.505 -13.946 
4.500 -12.626 -13.427 -13.864 
5.000 -12.508 -13.340 -13.791 
5.500 -12.377 -13.256 -13.710 
6.000 -12.266 -13.151 -13.646 
6.500 -12.143 -13.067 -13.553 
7.000 -12.023 -12.958 -13.469 
7.500 -11.916 -12.877 -13.385 
8.000 -11.808 -12.785 -13.291 
8.500 -11.679 -12.717 -13.219 
9.000 -11.589 -12.621 -13.139 
9.500 -11.485 -12.539 -13.065 
10.000 -11.379 -12.458 -12.987 
10.500 -11.286 -12.384 -12.919 
11.000 -11.196 -12.294 -12.842 
11.500 -11.095 -12.221 -12.777 
12.000 -10.998 -12.147 -12.703 
12.500 -10.911 -12.064 -12.648 
13.000 -10.813 -12.003 -12.569 
13.500 -10.698 -11.911 -12.496 
14.000 -10.592 -11.818 -12.411 
14.500 -10.460 -11.695 -12.299 
15.000 -10.325 -11.548 -12.154 
