# t[days] ztfg ztfr ztfi 
0.500 -12.077 -12.721 -13.142 
1.000 -12.594 -13.248 -13.784 
1.500 -12.913 -13.592 -14.102 
2.000 -13.002 -13.740 -14.253 
2.500 -13.024 -13.803 -14.296 
3.000 -12.973 -13.799 -14.284 
3.500 -12.882 -13.755 -14.254 
4.000 -12.785 -13.691 -14.196 
4.500 -12.672 -13.605 -14.130 
5.000 -12.533 -13.509 -14.042 
5.500 -12.414 -13.422 -13.959 
6.000 -12.288 -13.326 -13.862 
6.500 -12.144 -13.217 -13.768 
7.000 -11.989 -13.099 -13.675 
7.500 -11.837 -13.006 -13.593 
8.000 -11.718 -12.898 -13.495 
8.500 -11.577 -12.782 -13.407 
9.000 -11.451 -12.689 -13.315 
9.500 -11.321 -12.586 -13.232 
10.000 -11.209 -12.493 -13.147 
10.500 -11.064 -12.396 -13.054 
11.000 -10.947 -12.289 -12.980 
11.500 -10.819 -12.197 -12.891 
12.000 -10.692 -12.114 -12.828 
12.500 -10.593 -12.025 -12.748 
13.000 -10.455 -11.923 -12.666 
13.500 -10.319 -11.826 -12.589 
14.000 -10.198 -11.712 -12.493 
14.500 -10.050 -11.590 -12.394 
15.000 -9.853 -11.440 -12.259 
