# t[days] ztfg ztfr ztfi 
0.500 -14.587 -14.884 -14.576 
1.000 -14.502 -15.208 -15.221 
1.500 -14.335 -15.130 -15.249 
2.000 -14.079 -14.943 -15.168 
2.500 -13.820 -14.725 -15.009 
3.000 -13.560 -14.510 -14.849 
3.500 -13.340 -14.318 -14.680 
4.000 -13.127 -14.129 -14.520 
4.500 -12.928 -13.955 -14.368 
5.000 -12.744 -13.792 -14.228 
5.500 -12.561 -13.625 -14.087 
6.000 -12.394 -13.473 -13.951 
6.500 -12.231 -13.340 -13.831 
7.000 -12.079 -13.208 -13.711 
7.500 -11.933 -13.074 -13.598 
8.000 -11.799 -12.961 -13.490 
8.500 -11.645 -12.845 -13.387 
9.000 -11.513 -12.724 -13.286 
9.500 -11.371 -12.613 -13.186 
10.000 -11.237 -12.501 -13.093 
10.500 -11.098 -12.397 -12.995 
11.000 -10.974 -12.280 -12.907 
11.500 -10.850 -12.189 -12.813 
12.000 -10.712 -12.080 -12.723 
12.500 -10.580 -11.986 -12.628 
13.000 -10.452 -11.873 -12.541 
13.500 -10.333 -11.773 -12.450 
14.000 -10.192 -11.668 -12.367 
14.500 -10.046 -11.566 -12.277 
15.000 -9.882 -11.404 -12.114 
