# t[days] ztfg ztfr ztfi 
0.500 -14.696 -15.078 -14.766 
1.000 -14.489 -15.122 -14.957 
1.500 -14.240 -14.895 -14.812 
2.000 -13.949 -14.612 -14.593 
2.500 -13.683 -14.348 -14.383 
3.000 -13.439 -14.133 -14.195 
3.500 -13.226 -13.943 -14.017 
4.000 -13.051 -13.767 -13.865 
4.500 -12.874 -13.621 -13.727 
5.000 -12.717 -13.480 -13.602 
5.500 -12.560 -13.355 -13.489 
6.000 -12.421 -13.234 -13.385 
6.500 -12.275 -13.124 -13.276 
7.000 -12.136 -13.010 -13.184 
7.500 -12.007 -12.904 -13.089 
8.000 -11.876 -12.803 -13.007 
8.500 -11.745 -12.710 -12.915 
9.000 -11.617 -12.609 -12.835 
9.500 -11.481 -12.521 -12.759 
10.000 -11.363 -12.421 -12.685 
10.500 -11.232 -12.333 -12.605 
11.000 -11.113 -12.242 -12.526 
11.500 -10.971 -12.145 -12.447 
12.000 -10.848 -12.050 -12.385 
12.500 -10.722 -11.964 -12.302 
13.000 -10.601 -11.867 -12.234 
13.500 -10.468 -11.771 -12.162 
14.000 -10.352 -11.684 -12.082 
14.500 -10.227 -11.589 -12.001 
15.000 -10.080 -11.462 -11.897 
