# t[days] ztfg ztfr ztfi 
0.500 -15.620 -16.651 -16.781 
1.000 -13.932 -15.414 -16.070 
1.500 -13.199 -14.607 -15.396 
2.000 -12.539 -13.970 -14.809 
2.500 -11.845 -13.383 -14.283 
3.000 -11.101 -12.811 -13.774 
3.500 -10.351 -12.222 -13.289 
4.000 -9.621 -11.666 -12.820 
4.500 -8.974 -11.143 -12.376 
5.000 -8.261 -10.621 -11.966 
5.500 -7.601 -10.097 -11.567 
6.000 -7.034 -9.673 -11.207 
6.500 -6.398 -9.192 -10.837 
7.000 -5.909 -8.792 -10.492 
7.500 -5.315 -8.353 -10.212 
8.000 -4.686 -7.989 -9.818 
8.500 -4.366 -7.592 -9.553 
9.000 -4.091 -7.208 -9.223 
9.500 -3.482 -6.854 -8.894 
10.000 -2.890 -6.362 -8.573 
10.500 -2.006 -6.200 -8.302 
11.000 -1.794 -5.702 -8.006 
11.500 -1.254 -5.472 -7.770 
12.000 -0.838 -5.088 -7.440 
12.500 -1.518 -4.807 -7.179 
13.000 -0.708 -4.512 -6.967 
13.500 -0.035 -4.447 -6.669 
14.000 0.598 -3.844 -6.371 
14.500 0.332 -3.495 -6.081 
15.000 1.723 -3.183 -5.902 
