# t[days] ztfg ztfr ztfi 
0.500 -13.300 -14.157 -14.793 
1.000 -12.964 -13.980 -14.683 
1.500 -12.683 -13.874 -14.609 
2.000 -12.328 -13.651 -14.445 
2.500 -11.922 -13.391 -14.226 
3.000 -11.529 -13.123 -14.010 
3.500 -11.165 -12.849 -13.778 
4.000 -10.832 -12.580 -13.554 
4.500 -10.476 -12.326 -13.344 
5.000 -10.149 -12.070 -13.126 
5.500 -9.816 -11.815 -12.924 
6.000 -9.499 -11.589 -12.717 
6.500 -9.223 -11.354 -12.512 
7.000 -8.913 -11.112 -12.333 
7.500 -8.658 -10.889 -12.147 
8.000 -8.366 -10.707 -11.980 
8.500 -8.086 -10.480 -11.784 
9.000 -7.794 -10.267 -11.623 
9.500 -7.572 -10.062 -11.457 
10.000 -7.297 -9.872 -11.297 
10.500 -6.995 -9.686 -11.131 
11.000 -6.779 -9.491 -10.973 
11.500 -6.624 -9.315 -10.824 
12.000 -6.363 -9.143 -10.673 
12.500 -6.129 -8.958 -10.532 
13.000 -5.933 -8.780 -10.378 
13.500 -5.706 -8.602 -10.237 
14.000 -5.437 -8.422 -10.091 
14.500 -5.201 -8.253 -9.939 
15.000 -4.868 -7.989 -9.723 
