# t[days] ztfg ztfr ztfi 
0.500 -14.131 -14.145 -13.815 
1.000 -13.776 -13.969 -13.722 
1.500 -13.344 -13.601 -13.385 
2.000 -12.966 -13.259 -13.071 
2.500 -12.663 -13.000 -12.840 
3.000 -12.415 -12.778 -12.656 
3.500 -12.210 -12.599 -12.499 
4.000 -12.030 -12.442 -12.360 
4.500 -11.869 -12.299 -12.229 
5.000 -11.720 -12.163 -12.114 
5.500 -11.584 -12.043 -12.015 
6.000 -11.452 -11.942 -11.947 
6.500 -11.339 -11.854 -11.893 
7.000 -11.227 -11.769 -11.819 
7.500 -11.124 -11.685 -11.746 
8.000 -11.015 -11.599 -11.665 
8.500 -10.912 -11.517 -11.598 
9.000 -10.815 -11.428 -11.528 
9.500 -10.713 -11.354 -11.463 
10.000 -10.623 -11.284 -11.407 
10.500 -10.526 -11.215 -11.361 
11.000 -10.445 -11.152 -11.315 
11.500 -10.352 -11.090 -11.283 
12.000 -10.272 -11.031 -11.246 
12.500 -10.189 -10.975 -11.212 
13.000 -10.106 -10.918 -11.172 
13.500 -10.019 -10.859 -11.134 
14.000 -9.943 -10.799 -11.091 
14.500 -9.854 -10.737 -11.039 
15.000 -9.716 -10.594 -10.887 
