# t[days] ztfg ztfr ztfi 
0.500 -13.840 -14.890 -15.491 
1.000 -12.256 -13.733 -14.532 
1.500 -11.440 -13.116 -14.057 
2.000 -10.638 -12.540 -13.588 
2.500 -9.860 -11.979 -13.120 
3.000 -9.115 -11.418 -12.658 
3.500 -8.403 -10.880 -12.202 
4.000 -7.714 -10.349 -11.753 
4.500 -6.969 -9.826 -11.337 
5.000 -6.413 -9.388 -10.951 
5.500 -5.606 -8.862 -10.548 
6.000 -5.133 -8.481 -10.153 
6.500 -4.661 -7.981 -9.826 
7.000 -4.290 -7.562 -9.475 
7.500 -3.385 -7.195 -9.186 
8.000 -3.039 -6.845 -8.804 
8.500 -2.620 -6.472 -8.620 
9.000 -1.821 -6.053 -8.204 
9.500 -1.745 -5.716 -7.956 
10.000 -1.898 -5.215 -7.682 
10.500 -1.943 -5.051 -7.342 
11.000 -0.834 -4.557 -7.074 
11.500 -0.499 -4.527 -6.839 
12.000 0.241 -4.047 -6.547 
12.500 nan -3.540 -6.372 
13.000 2.155 -3.340 -6.022 
13.500 0.587 -3.464 -5.813 
14.000 nan -3.138 -5.772 
14.500 4.518 -2.692 -5.481 
15.000 nan -2.482 -5.142 
