# t[days] ztfg ztfr ztfi 
0.500 -13.718 -14.763 -15.418 
1.000 -12.070 -13.511 -14.375 
1.500 -11.215 -12.883 -13.843 
2.000 -10.369 -12.290 -13.331 
2.500 -9.642 -11.748 -12.851 
3.000 -8.877 -11.192 -12.360 
3.500 -8.150 -10.633 -11.898 
4.000 -7.474 -10.072 -11.481 
4.500 -6.799 -9.571 -11.037 
5.000 -6.214 -9.073 -10.629 
5.500 -5.325 -8.569 -10.223 
6.000 -4.984 -8.165 -9.831 
6.500 -4.217 -7.727 -9.461 
7.000 -3.691 -7.214 -9.112 
7.500 -3.424 -6.831 -8.857 
8.000 -3.268 -6.516 -8.491 
8.500 -2.000 -6.051 -8.180 
9.000 -2.039 -5.705 -7.879 
9.500 -0.474 -5.412 -7.566 
10.000 -1.132 -5.034 -7.297 
10.500 -0.633 -4.920 -7.085 
11.000 -0.181 -4.531 -6.756 
11.500 nan -4.074 -6.486 
12.000 0.293 -3.814 -6.116 
12.500 nan -3.533 -6.021 
13.000 -0.113 -3.177 -5.648 
13.500 5.336 -3.101 -5.651 
14.000 nan -2.459 -5.218 
14.500 4.924 -2.015 -5.014 
15.000 0.640 -2.039 -4.463 
