# t[days] ztfg ztfr ztfi 
0.500 -15.529 -16.088 -15.878 
1.000 -14.767 -15.754 -15.892 
1.500 -14.255 -15.303 -15.589 
2.000 -13.811 -14.882 -15.254 
2.500 -13.424 -14.520 -14.952 
3.000 -13.097 -14.209 -14.681 
3.500 -12.796 -13.935 -14.435 
4.000 -12.521 -13.677 -14.210 
4.500 -12.248 -13.437 -13.988 
5.000 -11.989 -13.211 -13.781 
5.500 -11.725 -12.999 -13.590 
6.000 -11.466 -12.796 -13.405 
6.500 -11.219 -12.593 -13.231 
7.000 -10.944 -12.396 -13.055 
7.500 -10.698 -12.189 -12.892 
8.000 -10.436 -12.012 -12.732 
8.500 -10.192 -11.817 -12.576 
9.000 -9.942 -11.620 -12.422 
9.500 -9.689 -11.431 -12.283 
10.000 -9.453 -11.253 -12.131 
10.500 -9.179 -11.071 -11.996 
11.000 -8.982 -10.892 -11.847 
11.500 -8.709 -10.699 -11.706 
12.000 -8.473 -10.524 -11.568 
12.500 -8.262 -10.356 -11.422 
13.000 -8.013 -10.180 -11.287 
13.500 -7.786 -9.996 -11.149 
14.000 -7.572 -9.830 -11.011 
14.500 -7.407 -9.669 -10.876 
15.000 -7.101 -9.472 -10.686 
