# t[days] ztfg ztfr ztfi 
0.500 -14.010 -14.130 -13.563 
1.000 -14.436 -14.937 -14.653 
1.500 -14.475 -15.027 -14.844 
2.000 -14.368 -14.930 -14.826 
2.500 -14.199 -14.780 -14.727 
3.000 -14.001 -14.616 -14.612 
3.500 -13.834 -14.457 -14.471 
4.000 -13.663 -14.299 -14.360 
4.500 -13.510 -14.163 -14.237 
5.000 -13.371 -14.036 -14.132 
5.500 -13.241 -13.914 -14.021 
6.000 -13.108 -13.801 -13.930 
6.500 -12.996 -13.702 -13.845 
7.000 -12.889 -13.601 -13.755 
7.500 -12.782 -13.518 -13.677 
8.000 -12.682 -13.425 -13.601 
8.500 -12.585 -13.349 -13.531 
9.000 -12.498 -13.264 -13.462 
9.500 -12.409 -13.194 -13.390 
10.000 -12.317 -13.115 -13.326 
10.500 -12.226 -13.048 -13.259 
11.000 -12.145 -12.977 -13.203 
11.500 -12.064 -12.911 -13.135 
12.000 -11.982 -12.851 -13.084 
12.500 -11.895 -12.786 -13.031 
13.000 -11.819 -12.727 -12.978 
13.500 -11.742 -12.662 -12.926 
14.000 -11.651 -12.601 -12.861 
14.500 -11.549 -12.519 -12.796 
15.000 -11.429 -12.371 -12.638 
