# t[days] ztfg ztfr ztfi 
0.500 -14.909 -15.128 -14.846 
1.000 -14.393 -14.904 -14.805 
1.500 -13.924 -14.526 -14.503 
2.000 -13.528 -14.173 -14.195 
2.500 -13.195 -13.889 -13.966 
3.000 -12.913 -13.641 -13.768 
3.500 -12.674 -13.431 -13.588 
4.000 -12.464 -13.251 -13.427 
4.500 -12.270 -13.067 -13.268 
5.000 -12.087 -12.905 -13.132 
5.500 -11.917 -12.756 -12.998 
6.000 -11.750 -12.617 -12.874 
6.500 -11.595 -12.487 -12.771 
7.000 -11.450 -12.360 -12.670 
7.500 -11.304 -12.248 -12.577 
8.000 -11.165 -12.135 -12.484 
8.500 -11.022 -12.022 -12.394 
9.000 -10.883 -11.911 -12.303 
9.500 -10.751 -11.817 -12.225 
10.000 -10.612 -11.716 -12.147 
10.500 -10.484 -11.612 -12.074 
11.000 -10.356 -11.522 -11.997 
11.500 -10.227 -11.425 -11.923 
12.000 -10.081 -11.334 -11.860 
12.500 -9.954 -11.235 -11.784 
13.000 -9.819 -11.136 -11.708 
13.500 -9.705 -11.045 -11.635 
14.000 -9.565 -10.955 -11.555 
14.500 -9.445 -10.853 -11.475 
15.000 -9.264 -10.693 -11.317 
