# t[days] ztfg ztfr ztfi 
0.500 -14.584 -15.072 -15.178 
1.000 -13.900 -14.845 -15.189 
1.500 -13.453 -14.559 -15.055 
2.000 -13.005 -14.243 -14.826 
2.500 -12.592 -13.928 -14.589 
3.000 -12.207 -13.632 -14.352 
3.500 -11.876 -13.344 -14.116 
4.000 -11.537 -13.064 -13.882 
4.500 -11.226 -12.811 -13.661 
5.000 -10.910 -12.559 -13.448 
5.500 -10.648 -12.310 -13.244 
6.000 -10.330 -12.081 -13.049 
6.500 -10.074 -11.862 -12.866 
7.000 -9.817 -11.657 -12.692 
7.500 -9.547 -11.425 -12.513 
8.000 -9.285 -11.234 -12.349 
8.500 -9.002 -11.041 -12.183 
9.000 -8.755 -10.837 -12.011 
9.500 -8.537 -10.629 -11.842 
10.000 -8.230 -10.450 -11.688 
10.500 -8.054 -10.236 -11.532 
11.000 -7.777 -10.049 -11.373 
11.500 -7.543 -9.887 -11.212 
12.000 -7.339 -9.697 -11.070 
12.500 -7.097 -9.514 -10.926 
13.000 -6.846 -9.352 -10.788 
13.500 -6.653 -9.176 -10.629 
14.000 -6.409 -8.992 -10.498 
14.500 -6.195 -8.814 -10.342 
15.000 -5.999 -8.597 -10.148 
