# t[days] ztfg ztfr ztfi 
0.500 -14.111 -14.213 -14.072 
1.000 -14.105 -14.714 -14.807 
1.500 -14.016 -14.779 -15.006 
2.000 -13.821 -14.687 -15.025 
2.500 -13.614 -14.567 -14.966 
3.000 -13.392 -14.437 -14.875 
3.500 -13.174 -14.279 -14.773 
4.000 -12.975 -14.129 -14.652 
4.500 -12.764 -13.966 -14.535 
5.000 -12.565 -13.815 -14.411 
5.500 -12.355 -13.660 -14.286 
6.000 -12.160 -13.507 -14.162 
6.500 -11.972 -13.356 -14.024 
7.000 -11.804 -13.208 -13.918 
7.500 -11.632 -13.077 -13.805 
8.000 -11.449 -12.930 -13.682 
8.500 -11.303 -12.805 -13.567 
9.000 -11.124 -12.676 -13.452 
9.500 -10.969 -12.543 -13.352 
10.000 -10.818 -12.426 -13.246 
10.500 -10.669 -12.309 -13.154 
11.000 -10.533 -12.182 -13.056 
11.500 -10.389 -12.080 -12.964 
12.000 -10.243 -11.973 -12.874 
12.500 -10.096 -11.849 -12.787 
13.000 -9.974 -11.740 -12.703 
13.500 -9.830 -11.634 -12.603 
14.000 -9.676 -11.520 -12.509 
14.500 -9.515 -11.396 -12.407 
15.000 -9.335 -11.196 -12.224 
