# t[days] ztfg ztfr ztfi 
0.500 -13.045 -13.612 -13.951 
1.000 -13.152 -13.785 -14.155 
1.500 -13.143 -13.771 -14.108 
2.000 -12.991 -13.643 -13.967 
2.500 -12.793 -13.463 -13.793 
3.000 -12.560 -13.273 -13.604 
3.500 -12.330 -13.086 -13.408 
4.000 -12.130 -12.898 -13.231 
4.500 -11.924 -12.717 -13.072 
5.000 -11.734 -12.554 -12.922 
5.500 -11.544 -12.389 -12.775 
6.000 -11.364 -12.240 -12.633 
6.500 -11.203 -12.108 -12.514 
7.000 -11.056 -11.977 -12.394 
7.500 -10.902 -11.853 -12.299 
8.000 -10.763 -11.742 -12.193 
8.500 -10.625 -11.640 -12.100 
9.000 -10.506 -11.528 -12.007 
9.500 -10.365 -11.425 -11.918 
10.000 -10.251 -11.332 -11.834 
10.500 -10.133 -11.229 -11.757 
11.000 -10.011 -11.145 -11.683 
11.500 -9.898 -11.056 -11.613 
12.000 -9.795 -10.974 -11.536 
12.500 -9.680 -10.887 -11.467 
13.000 -9.576 -10.803 -11.403 
13.500 -9.466 -10.720 -11.327 
14.000 -9.355 -10.629 -11.257 
14.500 -9.243 -10.539 -11.166 
15.000 -9.098 -10.409 -11.047 
