# t[days] ztfg ztfr ztfi 
0.500 -15.197 -16.240 -16.458 
1.000 -13.560 -15.090 -15.736 
1.500 -12.854 -14.328 -15.055 
2.000 -12.191 -13.684 -14.463 
2.500 -11.479 -13.106 -13.939 
3.000 -10.722 -12.497 -13.432 
3.500 -9.986 -11.916 -12.955 
4.000 -9.258 -11.358 -12.472 
4.500 -8.504 -10.800 -12.012 
5.000 -7.843 -10.318 -11.605 
5.500 -7.184 -9.802 -11.184 
6.000 -6.559 -9.309 -10.815 
6.500 -5.967 -8.873 -10.439 
7.000 -5.149 -8.390 -10.102 
7.500 -5.079 -8.001 -9.761 
8.000 -4.352 -7.636 -9.462 
8.500 -3.329 -7.254 -9.099 
9.000 -3.331 -6.910 -8.798 
9.500 -3.448 -6.527 -8.493 
10.000 -1.941 -6.016 -8.155 
10.500 -1.552 -5.664 -7.881 
11.000 -1.261 -5.424 -7.565 
11.500 -0.983 -5.100 -7.322 
12.000 0.068 -4.736 -7.052 
12.500 -0.197 -4.522 -6.806 
13.000 -0.222 -3.962 -6.547 
13.500 1.395 -3.596 -6.206 
14.000 1.130 -3.549 -5.978 
14.500 1.280 -3.346 -5.843 
15.000 0.681 -2.689 -5.501 
