# t[days] ztfg ztfr ztfi 
0.500 -12.793 -13.538 -14.171 
1.000 -12.996 -13.786 -14.382 
1.500 -13.006 -13.884 -14.459 
2.000 -12.890 -13.838 -14.415 
2.500 -12.713 -13.719 -14.312 
3.000 -12.486 -13.585 -14.193 
3.500 -12.278 -13.423 -14.051 
4.000 -12.065 -13.262 -13.904 
4.500 -11.833 -13.080 -13.748 
5.000 -11.595 -12.908 -13.600 
5.500 -11.377 -12.750 -13.459 
6.000 -11.177 -12.582 -13.323 
6.500 -10.981 -12.427 -13.179 
7.000 -10.776 -12.257 -13.051 
7.500 -10.577 -12.114 -12.917 
8.000 -10.383 -11.962 -12.794 
8.500 -10.194 -11.843 -12.672 
9.000 -10.035 -11.703 -12.561 
9.500 -9.855 -11.552 -12.431 
10.000 -9.668 -11.427 -12.322 
10.500 -9.504 -11.291 -12.215 
11.000 -9.350 -11.159 -12.114 
11.500 -9.182 -11.031 -12.000 
12.000 -9.024 -10.915 -11.910 
12.500 -8.869 -10.779 -11.795 
13.000 -8.688 -10.674 -11.704 
13.500 -8.545 -10.556 -11.605 
14.000 -8.390 -10.423 -11.495 
14.500 -8.204 -10.283 -11.377 
15.000 -8.012 -10.131 -11.229 
