# t[days] ztfg ztfr ztfi 
0.500 -12.893 -13.491 -13.838 
1.000 -12.991 -13.594 -13.948 
1.500 -12.942 -13.518 -13.841 
2.000 -12.767 -13.351 -13.654 
2.500 -12.543 -13.149 -13.446 
3.000 -12.326 -12.938 -13.219 
3.500 -12.105 -12.753 -13.033 
4.000 -11.915 -12.567 -12.860 
4.500 -11.729 -12.401 -12.711 
5.000 -11.564 -12.257 -12.554 
5.500 -11.412 -12.118 -12.430 
6.000 -11.260 -11.989 -12.309 
6.500 -11.127 -11.872 -12.199 
7.000 -10.993 -11.758 -12.097 
7.500 -10.874 -11.658 -12.003 
8.000 -10.750 -11.561 -11.913 
8.500 -10.637 -11.464 -11.824 
9.000 -10.531 -11.370 -11.734 
9.500 -10.425 -11.293 -11.660 
10.000 -10.323 -11.210 -11.590 
10.500 -10.221 -11.126 -11.519 
11.000 -10.121 -11.046 -11.463 
11.500 -10.023 -10.975 -11.385 
12.000 -9.932 -10.897 -11.321 
12.500 -9.836 -10.824 -11.257 
13.000 -9.740 -10.752 -11.197 
13.500 -9.658 -10.682 -11.122 
14.000 -9.551 -10.603 -11.063 
14.500 -9.450 -10.511 -10.975 
15.000 -9.334 -10.407 -10.873 
