# t[days] ztfg ztfr ztfi 
0.500 -13.511 -14.303 -14.864 
1.000 -13.079 -14.073 -14.749 
1.500 -12.749 -13.942 -14.660 
2.000 -12.401 -13.711 -14.484 
2.500 -11.992 -13.431 -14.265 
3.000 -11.598 -13.167 -14.049 
3.500 -11.243 -12.885 -13.813 
4.000 -10.881 -12.627 -13.590 
4.500 -10.553 -12.358 -13.368 
5.000 -10.214 -12.113 -13.165 
5.500 -9.875 -11.855 -12.951 
6.000 -9.601 -11.609 -12.743 
6.500 -9.302 -11.387 -12.546 
7.000 -8.964 -11.161 -12.357 
7.500 -8.755 -10.936 -12.177 
8.000 -8.470 -10.721 -11.993 
8.500 -8.172 -10.510 -11.821 
9.000 -7.864 -10.284 -11.649 
9.500 -7.645 -10.111 -11.481 
10.000 -7.419 -9.891 -11.317 
10.500 -7.111 -9.698 -11.160 
11.000 -6.928 -9.512 -11.002 
11.500 -6.724 -9.354 -10.853 
12.000 -6.443 -9.154 -10.704 
12.500 -6.236 -8.988 -10.547 
13.000 -5.995 -8.826 -10.404 
13.500 -5.717 -8.639 -10.272 
14.000 -5.544 -8.472 -10.117 
14.500 -5.335 -8.298 -9.949 
15.000 -5.131 -8.049 -9.751 
