# t[days] ztfg ztfr ztfi 
0.500 -13.236 -13.873 -14.233 
1.000 -12.955 -13.679 -14.048 
1.500 -12.606 -13.362 -13.734 
2.000 -12.234 -13.026 -13.386 
2.500 -11.879 -12.706 -13.081 
3.000 -11.551 -12.432 -12.814 
3.500 -11.269 -12.172 -12.593 
4.000 -10.993 -11.953 -12.388 
4.500 -10.752 -11.747 -12.205 
5.000 -10.521 -11.553 -12.038 
5.500 -10.294 -11.382 -11.888 
6.000 -10.095 -11.215 -11.745 
6.500 -9.910 -11.067 -11.613 
7.000 -9.714 -10.913 -11.486 
7.500 -9.530 -10.771 -11.366 
8.000 -9.363 -10.634 -11.253 
8.500 -9.184 -10.494 -11.137 
9.000 -9.022 -10.359 -11.022 
9.500 -8.859 -10.225 -10.907 
10.000 -8.689 -10.097 -10.795 
10.500 -8.530 -9.969 -10.688 
11.000 -8.376 -9.855 -10.586 
11.500 -8.216 -9.732 -10.499 
12.000 -8.077 -9.621 -10.400 
12.500 -7.934 -9.513 -10.301 
13.000 -7.781 -9.394 -10.207 
13.500 -7.632 -9.272 -10.109 
14.000 -7.497 -9.165 -10.024 
14.500 -7.345 -9.053 -9.923 
15.000 -7.182 -8.904 -9.785 
