# t[days] ztfg ztfr ztfi 
0.500 -14.148 -14.536 -14.488 
1.000 -13.732 -14.312 -14.396 
1.500 -13.347 -13.975 -14.114 
2.000 -12.984 -13.637 -13.817 
2.500 -12.672 -13.341 -13.547 
3.000 -12.401 -13.097 -13.316 
3.500 -12.168 -12.887 -13.116 
4.000 -11.965 -12.700 -12.936 
4.500 -11.774 -12.525 -12.781 
5.000 -11.598 -12.371 -12.636 
5.500 -11.434 -12.232 -12.504 
6.000 -11.271 -12.102 -12.387 
6.500 -11.107 -11.978 -12.272 
7.000 -10.958 -11.853 -12.164 
7.500 -10.824 -11.740 -12.054 
8.000 -10.673 -11.627 -11.959 
8.500 -10.535 -11.511 -11.854 
9.000 -10.390 -11.413 -11.762 
9.500 -10.262 -11.303 -11.669 
10.000 -10.119 -11.203 -11.582 
10.500 -9.996 -11.098 -11.500 
11.000 -9.858 -11.003 -11.411 
11.500 -9.724 -10.909 -11.333 
12.000 -9.587 -10.805 -11.256 
12.500 -9.455 -10.711 -11.173 
13.000 -9.326 -10.623 -11.098 
13.500 -9.197 -10.524 -11.015 
14.000 -9.072 -10.431 -10.941 
14.500 -8.928 -10.343 -10.858 
15.000 -8.784 -10.214 -10.748 
