# t[days] ztfg ztfr ztfi 
0.500 -13.406 -14.271 -14.830 
1.000 -12.749 -13.784 -14.407 
1.500 -12.267 -13.413 -14.061 
2.000 -11.811 -13.022 -13.702 
2.500 -11.356 -12.671 -13.375 
3.000 -10.956 -12.329 -13.074 
3.500 -10.604 -12.038 -12.791 
4.000 -10.254 -11.744 -12.541 
4.500 -9.918 -11.484 -12.312 
5.000 -9.622 -11.234 -12.089 
5.500 -9.300 -10.977 -11.876 
6.000 -9.016 -10.755 -11.672 
6.500 -8.747 -10.510 -11.469 
7.000 -8.456 -10.297 -11.284 
7.500 -8.179 -10.091 -11.106 
8.000 -7.881 -9.882 -10.935 
8.500 -7.613 -9.672 -10.760 
9.000 -7.346 -9.482 -10.576 
9.500 -7.099 -9.256 -10.408 
10.000 -6.839 -9.048 -10.251 
10.500 -6.583 -8.878 -10.089 
11.000 -6.356 -8.665 -9.934 
11.500 -6.089 -8.515 -9.777 
12.000 -5.862 -8.338 -9.638 
12.500 -5.648 -8.134 -9.473 
13.000 -5.373 -7.962 -9.328 
13.500 -5.153 -7.782 -9.189 
14.000 -4.833 -7.612 -9.035 
14.500 -4.715 -7.473 -8.882 
15.000 -4.472 -7.219 -8.713 
