# t[days] ztfg ztfr ztfi 
0.500 -13.839 -14.495 -14.941 
1.000 -13.247 -14.238 -14.836 
1.500 -12.886 -14.018 -14.700 
2.000 -12.455 -13.736 -14.488 
2.500 -12.029 -13.458 -14.248 
3.000 -11.654 -13.168 -14.013 
3.500 -11.254 -12.861 -13.773 
4.000 -10.889 -12.576 -13.524 
4.500 -10.559 -12.309 -13.301 
5.000 -10.207 -12.047 -13.079 
5.500 -9.897 -11.791 -12.863 
6.000 -9.563 -11.561 -12.659 
6.500 -9.290 -11.310 -12.460 
7.000 -8.987 -11.083 -12.260 
7.500 -8.775 -10.867 -12.076 
8.000 -8.433 -10.648 -11.908 
8.500 -8.161 -10.431 -11.725 
9.000 -7.918 -10.229 -11.534 
9.500 -7.651 -10.027 -11.369 
10.000 -7.410 -9.858 -11.214 
10.500 -7.178 -9.640 -11.056 
11.000 -6.910 -9.468 -10.898 
11.500 -6.726 -9.273 -10.746 
12.000 -6.458 -9.125 -10.607 
12.500 -6.192 -8.916 -10.463 
13.000 -5.970 -8.741 -10.305 
13.500 -5.659 -8.566 -10.157 
14.000 -5.606 -8.357 -10.009 
14.500 -5.298 -8.212 -9.842 
15.000 -5.068 -7.992 -9.660 
