# t[days] ztfg ztfr ztfi 
0.500 -12.003 -12.294 -12.488 
1.000 -12.694 -13.240 -13.694 
1.500 -12.994 -13.602 -14.081 
2.000 -13.096 -13.787 -14.265 
2.500 -13.113 -13.866 -14.347 
3.000 -13.066 -13.882 -14.380 
3.500 -13.013 -13.865 -14.367 
4.000 -12.923 -13.821 -14.326 
4.500 -12.815 -13.760 -14.276 
5.000 -12.699 -13.683 -14.215 
5.500 -12.574 -13.595 -14.149 
6.000 -12.459 -13.505 -14.078 
6.500 -12.332 -13.417 -13.989 
7.000 -12.202 -13.315 -13.915 
7.500 -12.070 -13.223 -13.843 
8.000 -11.942 -13.122 -13.744 
8.500 -11.808 -13.032 -13.656 
9.000 -11.679 -12.928 -13.581 
9.500 -11.557 -12.841 -13.496 
10.000 -11.454 -12.749 -13.415 
10.500 -11.317 -12.647 -13.335 
11.000 -11.192 -12.558 -13.265 
11.500 -11.080 -12.464 -13.183 
12.000 -10.970 -12.358 -13.105 
12.500 -10.835 -12.292 -13.025 
13.000 -10.707 -12.183 -12.956 
13.500 -10.586 -12.088 -12.864 
14.000 -10.445 -11.983 -12.776 
14.500 -10.297 -11.852 -12.672 
15.000 -10.083 -11.681 -12.531 
