# t[days] ztfg ztfr ztfi 
0.500 -13.154 -14.331 -15.101 
1.000 -11.309 -12.967 -13.945 
1.500 -10.312 -12.198 -13.265 
2.000 -9.426 -11.515 -12.656 
2.500 -8.654 -10.881 -12.092 
3.000 -7.831 -10.263 -11.574 
3.500 -7.009 -9.658 -11.056 
4.000 -6.408 -9.141 -10.581 
4.500 -5.690 -8.594 -10.160 
5.000 -5.043 -8.048 -9.714 
5.500 -4.359 -7.547 -9.317 
6.000 -3.808 -7.128 -8.945 
6.500 -3.000 -6.611 -8.559 
7.000 -2.570 -6.242 -8.218 
7.500 -2.223 -5.820 -7.861 
8.000 -1.687 -5.419 -7.561 
8.500 -1.266 -5.070 -7.236 
9.000 -0.664 -4.704 -6.894 
9.500 0.423 -4.265 -6.552 
10.000 1.606 -3.854 -6.330 
10.500 2.017 -3.632 -6.049 
11.000 0.658 -3.441 -5.696 
11.500 0.672 -3.079 -5.486 
12.000 0.491 -2.550 -5.131 
12.500 2.547 -1.824 -4.885 
13.000 3.034 -1.873 -4.657 
13.500 nan -1.567 -4.459 
14.000 3.148 -0.860 -4.224 
14.500 nan -0.860 -4.035 
15.000 nan -1.189 -3.744 
