# t[days] ztfg ztfr ztfi 
0.500 -14.021 -14.064 -13.611 
1.000 -14.350 -14.864 -14.718 
1.500 -14.386 -14.990 -14.988 
2.000 -14.283 -14.934 -15.006 
2.500 -14.119 -14.821 -14.957 
3.000 -13.954 -14.697 -14.870 
3.500 -13.781 -14.552 -14.762 
4.000 -13.612 -14.404 -14.649 
4.500 -13.456 -14.268 -14.534 
5.000 -13.293 -14.139 -14.420 
5.500 -13.151 -14.010 -14.316 
6.000 -13.006 -13.883 -14.207 
6.500 -12.870 -13.767 -14.095 
7.000 -12.748 -13.654 -14.002 
7.500 -12.619 -13.545 -13.910 
8.000 -12.502 -13.437 -13.811 
8.500 -12.397 -13.346 -13.732 
9.000 -12.286 -13.248 -13.644 
9.500 -12.185 -13.157 -13.563 
10.000 -12.078 -13.073 -13.499 
10.500 -11.979 -12.985 -13.425 
11.000 -11.886 -12.907 -13.361 
11.500 -11.797 -12.833 -13.288 
12.000 -11.697 -12.758 -13.226 
12.500 -11.611 -12.681 -13.157 
13.000 -11.522 -12.609 -13.093 
13.500 -11.432 -12.542 -13.035 
14.000 -11.342 -12.459 -12.960 
14.500 -11.221 -12.364 -12.879 
15.000 -11.065 -12.192 -12.703 
