# t[days] ztfg ztfr ztfi 
0.500 -13.512 -14.206 -14.665 
1.000 -12.701 -13.685 -14.189 
1.500 -12.092 -13.209 -13.744 
2.000 -11.555 -12.765 -13.352 
2.500 -11.078 -12.391 -13.002 
3.000 -10.634 -12.040 -12.702 
3.500 -10.236 -11.708 -12.403 
4.000 -9.839 -11.400 -12.153 
4.500 -9.485 -11.113 -11.903 
5.000 -9.142 -10.822 -11.673 
5.500 -8.808 -10.566 -11.448 
6.000 -8.472 -10.300 -11.235 
6.500 -8.154 -10.043 -11.016 
7.000 -7.830 -9.799 -10.820 
7.500 -7.552 -9.548 -10.609 
8.000 -7.256 -9.328 -10.437 
8.500 -6.967 -9.104 -10.250 
9.000 -6.717 -8.897 -10.072 
9.500 -6.458 -8.674 -9.901 
10.000 -6.176 -8.478 -9.737 
10.500 -5.926 -8.265 -9.570 
11.000 -5.634 -8.079 -9.411 
11.500 -5.348 -7.878 -9.260 
12.000 -5.178 -7.661 -9.096 
12.500 -4.860 -7.500 -8.941 
13.000 -4.677 -7.307 -8.782 
13.500 -4.446 -7.119 -8.632 
14.000 -4.216 -6.925 -8.467 
14.500 -3.931 -6.751 -8.333 
15.000 -3.805 -6.489 -8.103 
