# t[days] ztfg ztfr ztfi 
0.500 -13.213 -14.032 -14.596 
1.000 -12.924 -13.936 -14.627 
1.500 -12.733 -13.886 -14.633 
2.000 -12.387 -13.721 -14.523 
2.500 -12.024 -13.496 -14.347 
3.000 -11.668 -13.257 -14.159 
3.500 -11.332 -13.015 -13.965 
4.000 -11.010 -12.763 -13.755 
4.500 -10.647 -12.505 -13.537 
5.000 -10.301 -12.265 -13.347 
5.500 -9.965 -12.039 -13.150 
6.000 -9.725 -11.782 -12.954 
6.500 -9.445 -11.565 -12.753 
7.000 -9.102 -11.335 -12.584 
7.500 -8.833 -11.154 -12.403 
8.000 -8.532 -10.927 -12.228 
8.500 -8.252 -10.729 -12.076 
9.000 -8.047 -10.526 -11.897 
9.500 -7.739 -10.326 -11.740 
10.000 -7.505 -10.108 -11.567 
10.500 -7.236 -9.949 -11.414 
11.000 -7.063 -9.787 -11.267 
11.500 -6.664 -9.545 -11.107 
12.000 -6.456 -9.409 -10.961 
12.500 -6.283 -9.222 -10.800 
13.000 -6.082 -9.034 -10.667 
13.500 -5.833 -8.881 -10.535 
14.000 -5.686 -8.739 -10.380 
14.500 -5.437 -8.458 -10.199 
15.000 -5.096 -8.222 -9.996 
