# t[days] ztfg ztfr ztfi 
0.500 -13.384 -14.543 -15.314 
1.000 -11.605 -13.265 -14.292 
1.500 -10.580 -12.498 -13.664 
2.000 -9.623 -11.801 -13.048 
2.500 -8.745 -11.132 -12.493 
3.000 -7.889 -10.479 -11.945 
3.500 -7.219 -9.861 -11.454 
4.000 -6.458 -9.344 -10.985 
4.500 -5.864 -8.793 -10.522 
5.000 -5.165 -8.292 -10.113 
5.500 -4.413 -7.789 -9.739 
6.000 -4.012 -7.353 -9.344 
6.500 -3.630 -6.925 -8.942 
7.000 -2.230 -6.510 -8.603 
7.500 -2.329 -6.096 -8.311 
8.000 -2.215 -5.770 -7.926 
8.500 -0.519 -5.390 -7.658 
9.000 -0.742 -5.060 -7.260 
9.500 -0.802 -4.601 -7.029 
10.000 1.767 -4.311 -6.765 
10.500 -0.455 -3.951 -6.456 
11.000 0.349 -3.534 -6.162 
11.500 1.067 -3.287 -5.895 
12.000 nan -3.071 -5.565 
12.500 nan -2.457 -5.393 
13.000 3.176 -2.149 -5.157 
13.500 2.554 -2.133 -5.040 
14.000 7.443 -1.856 -4.586 
14.500 nan -1.202 -4.535 
15.000 nan -0.424 -4.168 
