# t[days] ztfg ztfr ztfi 
0.500 -13.435 -14.283 -14.872 
1.000 -12.910 -13.947 -14.628 
1.500 -12.557 -13.719 -14.407 
2.000 -12.125 -13.415 -14.153 
2.500 -11.735 -13.110 -13.890 
3.000 -11.344 -12.806 -13.623 
3.500 -10.978 -12.521 -13.361 
4.000 -10.655 -12.248 -13.123 
4.500 -10.328 -12.006 -12.898 
5.000 -10.003 -11.748 -12.685 
5.500 -9.706 -11.507 -12.463 
6.000 -9.410 -11.270 -12.266 
6.500 -9.149 -11.052 -12.063 
7.000 -8.847 -10.825 -11.891 
7.500 -8.605 -10.611 -11.702 
8.000 -8.325 -10.400 -11.536 
8.500 -7.993 -10.208 -11.357 
9.000 -7.798 -10.003 -11.202 
9.500 -7.533 -9.816 -11.029 
10.000 -7.300 -9.618 -10.866 
10.500 -7.064 -9.452 -10.714 
11.000 -6.806 -9.214 -10.540 
11.500 -6.517 -9.060 -10.409 
12.000 -6.322 -8.893 -10.253 
12.500 -6.115 -8.703 -10.116 
13.000 -5.862 -8.561 -9.961 
13.500 -5.612 -8.358 -9.821 
14.000 -5.420 -8.175 -9.662 
14.500 -5.206 -7.980 -9.522 
15.000 -4.852 -7.809 -9.330 
