# t[days] ztfg ztfr ztfi 
0.500 -15.164 -16.132 -16.311 
1.000 -13.416 -14.882 -15.592 
1.500 -12.646 -14.107 -14.960 
2.000 -11.960 -13.471 -14.386 
2.500 -11.250 -12.879 -13.866 
3.000 -10.496 -12.298 -13.354 
3.500 -9.786 -11.725 -12.878 
4.000 -9.020 -11.149 -12.399 
4.500 -8.331 -10.607 -11.943 
5.000 -7.683 -10.121 -11.526 
5.500 -7.031 -9.603 -11.131 
6.000 -6.472 -9.137 -10.734 
6.500 -5.791 -8.640 -10.356 
7.000 -5.139 -8.179 -9.995 
7.500 -4.914 -7.804 -9.635 
8.000 -4.333 -7.457 -9.330 
8.500 -3.788 -7.078 -9.039 
9.000 -3.255 -6.696 -8.716 
9.500 -2.770 -6.287 -8.436 
10.000 -2.275 -6.008 -8.075 
10.500 -1.138 -5.724 -7.854 
11.000 -0.573 -5.274 -7.499 
11.500 -1.339 -4.991 -7.227 
12.000 -1.266 -4.516 -6.944 
12.500 0.238 -4.172 -6.755 
13.000 -0.153 -4.030 -6.397 
13.500 -0.376 -3.924 -6.362 
14.000 0.904 -3.004 -6.088 
14.500 0.407 -2.783 -5.676 
15.000 1.900 -2.801 -5.288 
