# t[days] ztfg ztfr ztfi 
0.500 -13.551 -14.647 -15.352 
1.000 -11.885 -13.568 -14.601 
1.500 -10.984 -12.968 -14.156 
2.000 -10.006 -12.341 -13.672 
2.500 -9.252 -11.756 -13.199 
3.000 -8.554 -11.166 -12.729 
3.500 -7.731 -10.623 -12.286 
4.000 -7.260 -10.077 -11.902 
4.500 -6.273 -9.648 -11.480 
5.000 -5.697 -9.173 -11.085 
5.500 -5.372 -8.811 -10.736 
6.000 -4.706 -8.340 -10.331 
6.500 -3.952 -7.900 -10.049 
7.000 -3.316 -7.476 -9.649 
7.500 -2.539 -7.006 -9.367 
8.000 -2.794 -6.698 -9.076 
8.500 -1.791 -6.434 -8.712 
9.000 -2.237 -5.780 -8.462 
9.500 -1.400 -5.544 -8.126 
10.000 -0.634 -5.347 -7.833 
10.500 -0.207 -4.928 -7.610 
11.000 0.107 -4.811 -7.421 
11.500 1.317 -4.169 -7.062 
12.000 nan -4.028 -6.826 
12.500 0.168 -3.800 -6.487 
13.000 4.127 -3.608 -6.327 
13.500 1.463 -3.090 -6.079 
14.000 0.225 -2.326 -5.690 
14.500 6.129 -2.658 -5.595 
15.000 nan -0.995 -5.403 
