# t[days] ztfg ztfr ztfi 
0.500 -12.856 -13.686 -14.282 
1.000 -12.939 -13.775 -14.317 
1.500 -12.800 -13.673 -14.180 
2.000 -12.546 -13.466 -13.965 
2.500 -12.263 -13.241 -13.741 
3.000 -11.965 -12.998 -13.522 
3.500 -11.697 -12.770 -13.302 
4.000 -11.435 -12.546 -13.111 
4.500 -11.179 -12.333 -12.918 
5.000 -10.930 -12.145 -12.738 
5.500 -10.705 -11.964 -12.586 
6.000 -10.477 -11.785 -12.421 
6.500 -10.248 -11.615 -12.281 
7.000 -10.064 -11.447 -12.145 
7.500 -9.858 -11.300 -12.017 
8.000 -9.667 -11.151 -11.884 
8.500 -9.471 -10.997 -11.769 
9.000 -9.295 -10.861 -11.654 
9.500 -9.099 -10.725 -11.531 
10.000 -8.935 -10.590 -11.421 
10.500 -8.765 -10.463 -11.318 
11.000 -8.609 -10.335 -11.212 
11.500 -8.440 -10.200 -11.111 
12.000 -8.270 -10.081 -11.011 
12.500 -8.100 -9.954 -10.905 
13.000 -7.951 -9.841 -10.810 
13.500 -7.793 -9.718 -10.702 
14.000 -7.616 -9.592 -10.601 
14.500 -7.468 -9.466 -10.501 
15.000 -7.279 -9.311 -10.348 
