# t[days] ztfg ztfr ztfi 
0.500 -12.631 -13.347 -13.909 
1.000 -12.898 -13.664 -14.234 
1.500 -13.015 -13.858 -14.441 
2.000 -12.960 -13.885 -14.479 
2.500 -12.826 -13.829 -14.433 
3.000 -12.645 -13.728 -14.343 
3.500 -12.441 -13.576 -14.235 
4.000 -12.220 -13.437 -14.110 
4.500 -12.033 -13.298 -13.994 
5.000 -11.822 -13.142 -13.861 
5.500 -11.615 -12.998 -13.736 
6.000 -11.408 -12.845 -13.607 
6.500 -11.230 -12.695 -13.478 
7.000 -11.021 -12.549 -13.355 
7.500 -10.841 -12.405 -13.238 
8.000 -10.652 -12.256 -13.105 
8.500 -10.452 -12.125 -13.004 
9.000 -10.285 -11.983 -12.884 
9.500 -10.096 -11.856 -12.770 
10.000 -9.962 -11.718 -12.654 
10.500 -9.780 -11.593 -12.552 
11.000 -9.638 -11.455 -12.449 
11.500 -9.451 -11.352 -12.333 
12.000 -9.283 -11.233 -12.243 
12.500 -9.139 -11.101 -12.145 
13.000 -8.961 -10.994 -12.045 
13.500 -8.835 -10.870 -11.936 
14.000 -8.655 -10.741 -11.827 
14.500 -8.479 -10.565 -11.701 
15.000 -8.212 -10.408 -11.535 
