# t[days] ztfg ztfr ztfi 
0.500 -14.000 -14.168 -14.009 
1.000 -14.114 -14.588 -14.611 
1.500 -14.059 -14.649 -14.750 
2.000 -13.928 -14.566 -14.731 
2.500 -13.763 -14.455 -14.653 
3.000 -13.579 -14.315 -14.548 
3.500 -13.399 -14.165 -14.428 
4.000 -13.207 -14.024 -14.315 
4.500 -13.034 -13.876 -14.180 
5.000 -12.866 -13.739 -14.053 
5.500 -12.713 -13.601 -13.938 
6.000 -12.549 -13.463 -13.823 
6.500 -12.396 -13.338 -13.720 
7.000 -12.260 -13.214 -13.613 
7.500 -12.120 -13.104 -13.512 
8.000 -11.988 -12.989 -13.424 
8.500 -11.863 -12.890 -13.326 
9.000 -11.741 -12.782 -13.233 
9.500 -11.618 -12.679 -13.140 
10.000 -11.505 -12.575 -13.049 
10.500 -11.396 -12.480 -12.969 
11.000 -11.284 -12.388 -12.887 
11.500 -11.179 -12.311 -12.817 
12.000 -11.078 -12.222 -12.747 
12.500 -10.984 -12.137 -12.675 
13.000 -10.887 -12.060 -12.609 
13.500 -10.775 -11.982 -12.537 
14.000 -10.682 -11.896 -12.466 
14.500 -10.556 -11.799 -12.381 
15.000 -10.398 -11.642 -12.239 
