# t[days] ztfg ztfr ztfi 
0.500 -14.079 -15.205 -15.728 
1.000 -12.465 -13.982 -14.841 
1.500 -11.652 -13.290 -14.296 
2.000 -10.905 -12.673 -13.796 
2.500 -10.164 -12.083 -13.286 
3.000 -9.375 -11.519 -12.786 
3.500 -8.664 -10.962 -12.314 
4.000 -7.835 -10.403 -11.879 
4.500 -7.267 -9.830 -11.466 
5.000 -6.491 -9.353 -11.058 
5.500 -6.005 -8.904 -10.687 
6.000 -5.306 -8.490 -10.320 
6.500 -4.696 -8.022 -9.965 
7.000 -4.169 -7.643 -9.605 
7.500 -3.878 -7.289 -9.298 
8.000 -3.355 -6.878 -8.911 
8.500 -2.685 -6.429 -8.711 
9.000 -1.756 -6.103 -8.312 
9.500 -1.803 -5.699 -8.095 
10.000 -1.121 -5.380 -7.797 
10.500 -1.146 -4.947 -7.492 
11.000 -1.190 -4.521 -7.158 
11.500 -0.183 -4.464 -6.879 
12.000 1.257 -4.311 -6.740 
12.500 2.278 -3.586 -6.349 
13.000 1.414 -3.450 -6.191 
13.500 nan -2.719 -5.865 
14.000 1.994 -2.772 -5.584 
14.500 0.285 -2.333 -5.289 
15.000 nan -2.754 -5.033 
