# t[days] ztfg ztfr ztfi 
0.500 -12.564 -13.131 -13.209 
1.000 -13.005 -13.690 -14.159 
1.500 -13.147 -13.925 -14.432 
2.000 -13.091 -13.956 -14.516 
2.500 -12.961 -13.922 -14.503 
3.000 -12.790 -13.833 -14.442 
3.500 -12.607 -13.710 -14.343 
4.000 -12.427 -13.593 -14.255 
4.500 -12.249 -13.455 -14.130 
5.000 -12.062 -13.311 -14.017 
5.500 -11.871 -13.188 -13.915 
6.000 -11.690 -13.041 -13.786 
6.500 -11.486 -12.918 -13.664 
7.000 -11.327 -12.762 -13.561 
7.500 -11.175 -12.642 -13.433 
8.000 -10.999 -12.514 -13.329 
8.500 -10.832 -12.375 -13.202 
9.000 -10.673 -12.257 -13.109 
9.500 -10.508 -12.123 -13.001 
10.000 -10.352 -12.011 -12.912 
10.500 -10.207 -11.883 -12.792 
11.000 -10.071 -11.755 -12.699 
11.500 -9.902 -11.659 -12.598 
12.000 -9.766 -11.536 -12.498 
12.500 -9.617 -11.428 -12.396 
13.000 -9.477 -11.318 -12.314 
13.500 -9.312 -11.192 -12.198 
14.000 -9.210 -11.078 -12.096 
14.500 -9.008 -10.918 -11.970 
15.000 -8.807 -10.728 -11.797 
