# t[days] ztfg ztfr ztfi 
0.500 -15.071 -15.689 -15.553 
1.000 -14.343 -15.295 -15.372 
1.500 -13.889 -14.868 -15.063 
2.000 -13.493 -14.504 -14.753 
2.500 -13.161 -14.190 -14.475 
3.000 -12.864 -13.920 -14.238 
3.500 -12.595 -13.687 -14.024 
4.000 -12.329 -13.463 -13.829 
4.500 -12.077 -13.257 -13.639 
5.000 -11.823 -13.046 -13.453 
5.500 -11.561 -12.846 -13.285 
6.000 -11.313 -12.654 -13.121 
6.500 -11.056 -12.466 -12.958 
7.000 -10.800 -12.267 -12.795 
7.500 -10.543 -12.072 -12.631 
8.000 -10.273 -11.887 -12.484 
8.500 -10.031 -11.693 -12.329 
9.000 -9.773 -11.493 -12.176 
9.500 -9.510 -11.313 -12.021 
10.000 -9.282 -11.121 -11.872 
10.500 -9.027 -10.936 -11.731 
11.000 -8.789 -10.756 -11.573 
11.500 -8.537 -10.576 -11.418 
12.000 -8.299 -10.380 -11.284 
12.500 -8.098 -10.214 -11.139 
13.000 -7.828 -10.034 -10.995 
13.500 -7.610 -9.849 -10.853 
14.000 -7.372 -9.674 -10.707 
14.500 -7.210 -9.520 -10.573 
15.000 -6.879 -9.328 -10.395 
