# t[days] ztfg ztfr ztfi 
0.500 -13.852 -13.963 -13.704 
1.000 -14.120 -14.631 -14.571 
1.500 -14.141 -14.745 -14.813 
2.000 -14.056 -14.728 -14.873 
2.500 -13.923 -14.629 -14.846 
3.000 -13.771 -14.523 -14.777 
3.500 -13.598 -14.408 -14.687 
4.000 -13.437 -14.276 -14.580 
4.500 -13.275 -14.139 -14.474 
5.000 -13.117 -14.017 -14.366 
5.500 -12.965 -13.892 -14.266 
6.000 -12.822 -13.773 -14.158 
6.500 -12.673 -13.646 -14.054 
7.000 -12.538 -13.538 -13.954 
7.500 -12.397 -13.420 -13.853 
8.000 -12.262 -13.312 -13.762 
8.500 -12.151 -13.200 -13.679 
9.000 -12.027 -13.110 -13.585 
9.500 -11.912 -13.007 -13.495 
10.000 -11.794 -12.903 -13.409 
10.500 -11.685 -12.819 -13.332 
11.000 -11.577 -12.718 -13.248 
11.500 -11.474 -12.634 -13.168 
12.000 -11.368 -12.544 -13.093 
12.500 -11.266 -12.464 -13.023 
13.000 -11.166 -12.382 -12.955 
13.500 -11.070 -12.299 -12.881 
14.000 -10.966 -12.215 -12.816 
14.500 -10.846 -12.114 -12.727 
15.000 -10.676 -11.945 -12.575 
