# t[days] ztfg ztfr ztfi 
0.500 -13.758 -14.888 -15.499 
1.000 -12.160 -13.740 -14.656 
1.500 -11.382 -13.133 -14.223 
2.000 -10.596 -12.584 -13.736 
2.500 -9.817 -11.990 -13.277 
3.000 -9.037 -11.421 -12.816 
3.500 -8.311 -10.897 -12.345 
4.000 -7.569 -10.363 -11.934 
4.500 -6.956 -9.868 -11.547 
5.000 -6.218 -9.397 -11.152 
5.500 -5.602 -8.960 -10.762 
6.000 -5.012 -8.408 -10.425 
6.500 -4.899 -8.079 -10.019 
7.000 -4.381 -7.690 -9.778 
7.500 -3.609 -7.307 -9.370 
8.000 -3.003 -6.824 -9.055 
8.500 -2.571 -6.661 -8.826 
9.000 -1.790 -6.054 -8.492 
9.500 -1.427 -5.665 -8.224 
10.000 1.397 -5.263 -7.898 
10.500 -0.488 -5.237 -7.589 
11.000 -0.601 -4.731 -7.341 
11.500 -0.199 -4.679 -7.074 
12.000 1.720 -4.269 -6.812 
12.500 4.571 -3.928 -6.519 
13.000 1.777 -3.784 -6.524 
13.500 0.630 -3.058 -5.852 
14.000 nan -2.853 -5.885 
14.500 0.176 -2.843 -5.551 
15.000 nan -2.039 -5.237 
