# t[days] ztfg ztfr ztfi 
0.500 -12.874 -13.667 -14.252 
1.000 -12.917 -13.709 -14.230 
1.500 -12.725 -13.561 -14.046 
2.000 -12.468 -13.353 -13.822 
2.500 -12.184 -13.100 -13.579 
3.000 -11.897 -12.865 -13.357 
3.500 -11.622 -12.636 -13.144 
4.000 -11.376 -12.430 -12.947 
4.500 -11.147 -12.234 -12.774 
5.000 -10.919 -12.048 -12.603 
5.500 -10.711 -11.881 -12.453 
6.000 -10.508 -11.716 -12.310 
6.500 -10.326 -11.562 -12.169 
7.000 -10.139 -11.411 -12.037 
7.500 -9.949 -11.267 -11.912 
8.000 -9.785 -11.133 -11.802 
8.500 -9.606 -11.000 -11.684 
9.000 -9.438 -10.876 -11.576 
9.500 -9.287 -10.748 -11.470 
10.000 -9.123 -10.628 -11.356 
10.500 -8.963 -10.501 -11.259 
11.000 -8.815 -10.383 -11.158 
11.500 -8.679 -10.265 -11.067 
12.000 -8.523 -10.165 -10.974 
12.500 -8.372 -10.045 -10.866 
13.000 -8.240 -9.936 -10.768 
13.500 -8.078 -9.814 -10.682 
14.000 -7.932 -9.697 -10.584 
14.500 -7.779 -9.573 -10.483 
15.000 -7.613 -9.418 -10.340 
