# t[days] ztfg ztfr ztfi 
0.500 -13.642 -14.749 -15.465 
1.000 -12.041 -13.618 -14.560 
1.500 -11.142 -12.983 -14.101 
2.000 -10.336 -12.393 -13.614 
2.500 -9.569 -11.783 -13.120 
3.000 -8.716 -11.239 -12.636 
3.500 -8.023 -10.662 -12.191 
4.000 -7.242 -10.153 -11.737 
4.500 -6.711 -9.584 -11.318 
5.000 -5.998 -9.101 -10.915 
5.500 -5.525 -8.696 -10.559 
6.000 -4.993 -8.222 -10.210 
6.500 -4.080 -7.882 -9.855 
7.000 -4.061 -7.509 -9.510 
7.500 -3.405 -6.945 -9.161 
8.000 -2.744 -6.623 -8.862 
8.500 -2.118 -6.211 -8.571 
9.000 -1.991 -5.982 -8.240 
9.500 -1.127 -5.673 -8.005 
10.000 -0.592 -5.171 -7.676 
10.500 0.464 -4.757 -7.395 
11.000 -0.848 -4.527 -7.189 
11.500 -0.468 -4.254 -6.766 
12.000 -0.260 -3.908 -6.532 
12.500 nan -3.310 -6.368 
13.000 nan -2.996 -6.146 
13.500 5.853 -2.603 -5.778 
14.000 1.850 -2.639 -5.559 
14.500 1.951 -1.962 -5.311 
15.000 7.335 -2.302 -4.988 
