# t[days] ztfg ztfr ztfi 
0.500 -13.491 -13.899 -13.814 
1.000 -13.594 -14.045 -14.069 
1.500 -13.560 -13.980 -14.085 
2.000 -13.423 -13.864 -14.012 
2.500 -13.242 -13.715 -13.897 
3.000 -13.077 -13.570 -13.759 
3.500 -12.907 -13.419 -13.624 
4.000 -12.739 -13.270 -13.489 
4.500 -12.585 -13.143 -13.355 
5.000 -12.451 -13.014 -13.223 
5.500 -12.318 -12.905 -13.115 
6.000 -12.185 -12.799 -13.013 
6.500 -12.078 -12.693 -12.923 
7.000 -11.963 -12.605 -12.821 
7.500 -11.856 -12.515 -12.749 
8.000 -11.767 -12.441 -12.665 
8.500 -11.668 -12.353 -12.587 
9.000 -11.582 -12.278 -12.517 
9.500 -11.485 -12.203 -12.445 
10.000 -11.392 -12.137 -12.382 
10.500 -11.311 -12.071 -12.318 
11.000 -11.228 -12.009 -12.260 
11.500 -11.144 -11.945 -12.214 
12.000 -11.069 -11.885 -12.146 
12.500 -10.983 -11.824 -12.098 
13.000 -10.902 -11.761 -12.042 
13.500 -10.817 -11.694 -11.982 
14.000 -10.735 -11.635 -11.924 
14.500 -10.641 -11.538 -11.836 
15.000 -10.526 -11.452 -11.745 
