# t[days] ztfg ztfr ztfi 
0.500 -14.943 -15.422 -15.267 
1.000 -14.003 -14.819 -14.875 
1.500 -13.442 -14.315 -14.482 
2.000 -13.000 -13.911 -14.153 
2.500 -12.644 -13.583 -13.867 
3.000 -12.321 -13.303 -13.619 
3.500 -12.027 -13.040 -13.383 
4.000 -11.747 -12.806 -13.167 
4.500 -11.479 -12.590 -12.970 
5.000 -11.206 -12.380 -12.781 
5.500 -10.948 -12.179 -12.614 
6.000 -10.687 -11.966 -12.440 
6.500 -10.410 -11.775 -12.286 
7.000 -10.141 -11.582 -12.131 
7.500 -9.876 -11.390 -11.973 
8.000 -9.619 -11.196 -11.823 
8.500 -9.350 -10.998 -11.665 
9.000 -9.104 -10.808 -11.516 
9.500 -8.846 -10.607 -11.354 
10.000 -8.594 -10.402 -11.198 
10.500 -8.355 -10.222 -11.037 
11.000 -8.105 -10.035 -10.871 
11.500 -7.855 -9.850 -10.734 
12.000 -7.614 -9.653 -10.563 
12.500 -7.345 -9.470 -10.426 
13.000 -7.153 -9.299 -10.271 
13.500 -6.909 -9.119 -10.130 
14.000 -6.695 -8.938 -9.995 
14.500 -6.401 -8.779 -9.832 
15.000 -6.212 -8.576 -9.658 
