# t[days] ztfg ztfr ztfi 
0.500 -14.497 -15.552 -15.841 
1.000 -12.899 -14.302 -14.860 
1.500 -12.187 -13.563 -14.135 
2.000 -11.468 -12.942 -13.544 
2.500 -10.710 -12.348 -13.031 
3.000 -9.934 -11.747 -12.531 
3.500 -9.169 -11.150 -12.019 
4.000 -8.388 -10.575 -11.540 
4.500 -7.664 -9.992 -11.072 
5.000 -7.041 -9.479 -10.621 
5.500 -6.351 -8.934 -10.221 
6.000 -5.641 -8.482 -9.811 
6.500 -5.174 -7.963 -9.420 
7.000 -4.368 -7.518 -9.069 
7.500 -3.916 -7.133 -8.731 
8.000 -3.244 -6.735 -8.387 
8.500 -2.862 -6.394 -8.020 
9.000 -2.553 -5.918 -7.703 
9.500 -1.714 -5.520 -7.415 
10.000 -1.121 -5.268 -7.123 
10.500 -0.877 -4.702 -6.802 
11.000 -0.930 -4.482 -6.535 
11.500 -0.726 -4.040 -6.282 
12.000 0.353 -3.914 -6.021 
12.500 0.653 -3.637 -5.748 
13.000 1.551 -3.328 -5.516 
13.500 5.081 -2.955 -5.153 
14.000 4.107 -2.713 -4.943 
14.500 6.493 -2.038 -4.640 
15.000 6.885 -1.823 -4.438 
