# t[days] ztfg ztfr ztfi 
0.500 -13.997 -15.095 -15.646 
1.000 -12.388 -13.834 -14.606 
1.500 -11.591 -13.173 -14.019 
2.000 -10.848 -12.558 -13.474 
2.500 -10.107 -11.978 -12.979 
3.000 -9.294 -11.392 -12.488 
3.500 -8.629 -10.818 -12.004 
4.000 -7.787 -10.256 -11.569 
4.500 -7.143 -9.741 -11.132 
5.000 -6.526 -9.201 -10.697 
5.500 -5.780 -8.730 -10.289 
6.000 -5.329 -8.292 -9.911 
6.500 -4.637 -7.825 -9.534 
7.000 -3.845 -7.333 -9.161 
7.500 -3.682 -6.945 -8.887 
8.000 -3.422 -6.586 -8.548 
8.500 -2.645 -6.203 -8.273 
9.000 -2.545 -5.895 -7.912 
9.500 -1.257 -5.490 -7.632 
10.000 -1.057 -5.154 -7.360 
10.500 0.535 -4.913 -7.134 
11.000 0.021 -4.571 -6.813 
11.500 0.562 -4.152 -6.589 
12.000 0.240 -3.705 -6.188 
12.500 nan -3.366 -6.039 
13.000 -0.627 -3.322 -5.687 
13.500 nan -3.016 -5.818 
14.000 6.067 -2.636 -5.247 
14.500 nan -2.073 -4.983 
15.000 0.727 -1.895 -4.468 
