# t[days] ztfg ztfr ztfi 
0.500 -12.545 -13.206 -13.682 
1.000 -12.837 -13.572 -14.155 
1.500 -12.991 -13.827 -14.399 
2.000 -12.957 -13.880 -14.483 
2.500 -12.827 -13.849 -14.456 
3.000 -12.661 -13.755 -14.397 
3.500 -12.488 -13.631 -14.292 
4.000 -12.305 -13.507 -14.184 
4.500 -12.093 -13.370 -14.074 
5.000 -11.894 -13.230 -13.956 
5.500 -11.703 -13.077 -13.834 
6.000 -11.502 -12.931 -13.712 
6.500 -11.319 -12.783 -13.590 
7.000 -11.120 -12.651 -13.469 
7.500 -10.924 -12.524 -13.354 
8.000 -10.756 -12.365 -13.233 
8.500 -10.582 -12.253 -13.120 
9.000 -10.408 -12.100 -13.008 
9.500 -10.219 -11.982 -12.893 
10.000 -10.073 -11.848 -12.794 
10.500 -9.913 -11.709 -12.677 
11.000 -9.749 -11.591 -12.569 
11.500 -9.553 -11.467 -12.470 
12.000 -9.403 -11.372 -12.374 
12.500 -9.250 -11.231 -12.277 
13.000 -9.070 -11.109 -12.171 
13.500 -8.937 -10.998 -12.075 
14.000 -8.773 -10.851 -11.966 
14.500 -8.580 -10.699 -11.833 
15.000 -8.354 -10.494 -11.672 
