# t[days] ztfg ztfr ztfi 
0.500 -14.120 -15.223 -15.723 
1.000 -12.499 -13.966 -14.689 
1.500 -11.731 -13.218 -14.040 
2.000 -11.003 -12.574 -13.472 
2.500 -10.228 -12.014 -12.937 
3.000 -9.459 -11.418 -12.437 
3.500 -8.681 -10.814 -11.982 
4.000 -7.987 -10.293 -11.508 
4.500 -7.267 -9.718 -11.043 
5.000 -6.613 -9.217 -10.652 
5.500 -5.849 -8.714 -10.204 
6.000 -5.169 -8.310 -9.846 
6.500 -4.937 -7.816 -9.486 
7.000 -4.488 -7.427 -9.143 
7.500 -3.401 -7.011 -8.797 
8.000 -3.473 -6.590 -8.452 
8.500 -2.421 -6.143 -8.128 
9.000 -2.396 -5.927 -7.793 
9.500 -0.978 -5.446 -7.572 
10.000 -0.243 -5.176 -7.236 
10.500 -1.408 -4.706 -6.934 
11.000 -0.552 -4.298 -6.699 
11.500 -0.683 -3.954 -6.362 
12.000 0.554 -3.964 -6.084 
12.500 -0.104 -3.419 -5.819 
13.000 3.326 -3.405 -5.658 
13.500 1.248 -2.991 -5.380 
14.000 2.277 -2.418 -5.053 
14.500 2.245 -2.372 -4.776 
15.000 0.859 -2.219 -4.586 
